CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TotalItems,TenureDays,CancellationRate,PrimaryCountry,Cluster
15115,18,1,340.11,340.11,21,157,0,0.0,United Kingdom,2
15116,18,4,1352.75,338.1875,37,648,187,0.0,United Kingdom,0
15117,15,6,1550.13,258.355,63,1947,200,0.0125,United Kingdom,0
15118,134,1,244.8,244.8,1,1440,0,0.0,United Kingdom,1
15119,246,1,266.4,266.4,14,88,0,0.0,United Kingdom,1
15120,130,2,343.82,171.91,21,292,4,0.0454545454545454,United Kingdom,2
15121,50,2,457.72,228.86,28,199,238,0.0,United Kingdom,0
15122,85,6,1612.13,268.68833333333333,65,788,212,0.057471264367816,United Kingdom,0
15123,7,2,2199.31,1099.655,93,1195,198,0.0,United Kingdom,0
15124,23,2,184.19,92.095,14,233,169,0.0,United Kingdom,2
15125,25,23,11117.05,483.35,102,5991,245,0.0928571428571428,United Kingdom,0
15127,66,1,406.53,406.53,16,251,0,0.0,United Kingdom,2
15128,60,8,1419.54,177.4425,76,1326,159,0.081081081081081,United Kingdom,0
15129,50,11,3447.4,313.40000000000003,54,1794,241,0.0,United Kingdom,0
15130,170,1,330.11,330.11,22,197,0,0.0,United Kingdom,1
15132,18,5,977.93,195.586,49,679,244,0.0,United Kingdom,0
15133,128,3,982.42,327.4733333333333,27,680,174,0.0,United Kingdom,2
15134,15,8,1387.99,173.49875,44,887,225,0.0,United Kingdom,0
15135,233,2,127.15,63.575,9,41,5,0.1,United Kingdom,1
15136,3,5,1282.45,256.49,61,775,93,0.0144927536231884,United Kingdom,2
15139,240,2,178.96,89.48,13,208,96,0.0,United Kingdom,1
15140,52,8,2350.0,293.75,74,1567,211,0.0123456790123456,United Kingdom,0
15142,46,1,498.74,498.74,26,365,0,0.0,United Kingdom,2
15143,226,1,259.45,259.45,14,150,0,0.0,United Kingdom,1
15144,8,18,6530.04,362.78,132,3026,304,0.0045871559633027,United Kingdom,0
15145,4,4,1194.73,298.6825,54,756,244,0.0,United Kingdom,0
15146,165,3,1313.66,437.8866666666667,90,1459,126,0.0421052631578947,United Kingdom,2
15147,219,2,608.65,304.325,28,363,21,0.0344827586206896,United Kingdom,1
15148,11,1,301.29,301.29,20,187,0,0.0,United Kingdom,2
15149,134,1,520.8000000000001,520.8000000000001,23,128,0,0.0,United Kingdom,2
15150,17,11,5303.97,482.1790909090909,282,3633,251,0.002906976744186,United Kingdom,0
15152,10,16,4684.24,292.765,196,2694,177,0.0251798561151079,United Kingdom,0
15153,31,1,329.25,329.25,22,198,0,0.0,United Kingdom,2
15154,74,2,240.27,120.135,66,97,1,0.0760869565217391,United Kingdom,2
15156,1,3,961.49,320.49666666666667,51,597,32,0.0,United Kingdom,2
15157,4,5,1869.5,373.9,126,2242,354,0.0601503759398496,United Kingdom,0
15158,45,1,401.4,401.4,7,198,0,0.0,United Kingdom,2
15159,2,34,18573.68,546.2847058823529,363,11394,359,0.0138888888888888,United Kingdom,0
15160,357,1,158.16,158.16,4,84,0,0.0,United Kingdom,1
15163,18,2,304.47,152.235,29,186,173,0.0,United Kingdom,2
15164,69,3,843.05,281.01666666666665,79,360,270,0.0,United Kingdom,0
15165,373,1,487.75,487.75,27,160,0,0.0,United Kingdom,1
15167,321,1,163.0,163.0,39,67,0,0.0,United Kingdom,1
15168,26,1,106.56,106.56,5,52,0,0.0,United Kingdom,2
15171,325,2,1034.5,517.25,5,190,6,0.2857142857142857,United Kingdom,1
15172,9,5,1624.05,324.81,106,1611,227,0.0,United Kingdom,0
15174,323,1,135.75,135.75,11,145,0,0.0,United Kingdom,1
15175,72,1,224.14,224.14,23,454,0,0.0,United Kingdom,2
15178,260,1,40.5,40.5,3,30,0,0.0,United Kingdom,1
15179,18,7,2186.2,312.3142857142857,91,1907,345,0.0210526315789473,United Kingdom,0
15180,367,1,87.5,87.5,6,36,0,0.0,United Kingdom,1
15181,66,5,680.28,136.05599999999998,13,542,299,0.1111111111111111,United Kingdom,0
15182,154,2,622.85,311.425,24,253,114,0.0,United Kingdom,2
15184,29,2,406.76,203.38,59,223,161,0.0,United Kingdom,2
15185,70,1,310.62,310.62,21,666,0,0.0,United Kingdom,2
15186,14,2,411.41,205.705,17,215,154,0.0,United Kingdom,2
15187,2,18,4670.08,259.44888888888886,61,1869,210,0.021505376344086,United Kingdom,0
15189,1,53,15802.14,298.15358490566035,80,6035,331,0.0862068965517241,United Kingdom,0
15192,120,3,1044.32,348.1066666666666,36,918,245,0.0,United Kingdom,0
15193,61,1,499.32,499.32,19,144,0,0.0,United Kingdom,2
15194,3,22,7521.17,341.87136363636364,209,5648,365,0.0490797546012269,United Kingdom,0
15195,3,1,3861.0,3861.0,1,1404,0,0.0,United Kingdom,2
15197,9,5,656.44,131.288,30,453,349,0.1111111111111111,United Kingdom,0
15198,92,2,193.64,96.82,10,120,31,0.0,United Kingdom,2
15199,59,4,1268.7,317.175,5,396,249,0.0,United Kingdom,0
15201,79,11,927.84,84.34909090909092,38,962,168,0.2886597938144329,United Kingdom,0
15203,26,6,1827.8,304.6333333333333,82,1753,285,0.0,United Kingdom,0
15204,357,1,316.58,316.58,9,258,0,0.0,United Kingdom,1
15205,85,3,648.8299999999999,216.27666666666664,38,377,42,0.0263157894736842,United Kingdom,2
15206,10,4,420.3,105.075,3,162,265,0.0,United Kingdom,0
15208,1,6,867.62,144.60333333333332,25,314,352,0.0232558139534883,United Kingdom,0
15210,225,1,331.18,331.18,20,228,0,0.0,United Kingdom,1
15211,60,2,894.4100000000001,447.205,52,240,304,0.0,United Kingdom,0
15212,239,2,88.94999999999999,44.475,5,33,1,0.2857142857142857,United Kingdom,1
15213,319,3,325.05,108.35,22,270,11,0.04,United Kingdom,1
15214,2,8,1661.44,207.68,109,1254,241,0.0,United Kingdom,0
15215,45,6,615.99,102.665,35,211,272,0.1860465116279069,United Kingdom,0
15216,88,1,96.6,96.6,2,28,0,0.0,United Kingdom,2
15218,11,11,5756.89,523.3536363636364,77,3329,308,0.0,United Kingdom,0
15219,176,1,305.75,305.75,9,45,0,0.0,United Kingdom,1
15220,52,7,1758.92,251.27428571428567,110,1377,229,0.0168067226890756,United Kingdom,0
15221,366,2,114.1,57.05,9,25,3,0.5454545454545454,United Kingdom,1
15222,319,1,585.0,585.0,5,440,0,0.0,United Kingdom,1
15223,226,3,454.9,151.63333333333335,14,98,23,0.375,United Kingdom,1
15224,358,3,310.48,103.49333333333334,13,150,4,0.125,United Kingdom,1
15225,234,1,409.4,409.4,23,226,0,0.0,United Kingdom,1
15226,311,1,154.41,154.41,8,71,0,0.0,United Kingdom,1
15227,37,5,1219.4,243.88,43,750,280,0.0,United Kingdom,0
15228,66,5,3376.96,675.392,110,2252,228,0.0079365079365079,United Kingdom,0
15230,239,2,429.6,214.8,23,351,1,0.0,United Kingdom,1
15232,113,2,612.06,306.03,26,686,27,0.0,United Kingdom,2
15234,277,1,197.0,197.0,14,196,0,0.0,United Kingdom,1
15235,218,12,2247.51,187.2925,132,1324,155,0.0,United Kingdom,0
15236,299,1,321.05,321.05,15,269,0,0.0,United Kingdom,1
15237,2,4,1412.32,353.08,94,1071,225,0.0,United Kingdom,0
15238,29,5,1056.54,211.308,49,689,154,0.0384615384615384,United Kingdom,0
15239,10,3,764.34,254.78,48,591,68,0.0576923076923076,United Kingdom,2
15240,45,7,1685.57,240.79571428571427,61,1361,326,0.0602409638554216,United Kingdom,0
15241,67,9,1738.59,193.17666666666665,82,1815,216,0.009009009009009,United Kingdom,0
15243,74,1,316.68,316.68,22,185,0,0.0,United Kingdom,2
15244,65,2,631.57,315.785,31,405,182,0.0,United Kingdom,0
15245,134,3,2515.84,838.6133333333333,55,1784,127,0.0,United Kingdom,2
15246,238,2,514.15,257.075,32,247,120,0.0,United Kingdom,1
15247,122,1,356.0,356.0,6,160,0,0.0,United Kingdom,2
15249,32,15,6657.36,443.824,211,3557,224,0.0223463687150838,United Kingdom,0
15251,9,15,10327.11,688.474,97,6084,232,0.0826446280991735,United Kingdom,0
15252,36,2,740.78,370.39,44,522,146,0.0,United Kingdom,2
15253,16,6,915.3,152.54999999999998,52,864,153,0.0363636363636363,United Kingdom,0
15254,127,1,300.36,300.36,18,275,0,0.0,United Kingdom,2
15255,67,1,890.85,890.85,47,489,0,0.0,United Kingdom,2
15256,149,1,98.45,98.45,6,55,0,0.0,United Kingdom,1
15257,281,2,232.15,116.075,7,45,2,0.125,United Kingdom,1
15258,169,2,623.16,311.58,32,142,48,0.0,United Kingdom,2
15260,100,8,1780.77,222.59625,62,861,272,0.0128205128205128,United Kingdom,0
15261,135,1,254.82,254.82,19,270,0,0.0,United Kingdom,2
15262,324,1,178.95000000000002,178.95000000000002,10,73,0,0.0,United Kingdom,1
15263,107,1,156.51,156.51,12,89,0,0.0,United Kingdom,2
15264,64,1,393.74,393.74,23,265,0,0.0,United Kingdom,2
15265,151,2,1506.12,753.0600000000001,76,612,84,0.0,United Kingdom,2
15266,338,1,119.3,119.3,6,18,0,0.0,United Kingdom,1
15267,22,5,1717.36,343.472,8,944,160,0.0,United Kingdom,2
15269,24,1,408.8,408.8,2,26,0,0.0,United Kingdom,2
15270,16,9,2298.2,255.35555555555555,22,1459,294,0.1458333333333333,United Kingdom,0
15271,7,16,2485.82,155.36375,184,1257,358,0.0036363636363636,United Kingdom,0
15272,57,2,721.94,360.97,63,310,28,0.0,United Kingdom,2
15274,4,2,716.57,358.285,44,619,14,0.0,United Kingdom,2
15275,31,2,609.19,304.595,41,497,6,0.0238095238095238,United Kingdom,2
15276,66,1,135.31,135.31,49,64,0,0.0,United Kingdom,2
15277,47,1,255.9,255.9,12,205,0,0.0,United Kingdom,2
15279,355,2,277.41,138.70499999999998,21,185,10,0.0952380952380952,United Kingdom,1
15280,172,1,113.12,113.12,16,154,0,0.0,United Kingdom,1
15281,59,12,2239.9500000000003,186.6625,122,1193,274,0.0733333333333333,United Kingdom,0
15286,50,1,240.55,240.55,3,55,0,0.0,United Kingdom,2
15287,22,3,485.24,161.74666666666667,17,432,48,0.0476190476190476,United Kingdom,2
15288,43,5,2306.52,461.304,80,775,322,0.0,United Kingdom,0
15289,29,4,935.1,233.775,43,996,220,0.0169491525423728,United Kingdom,0
15290,5,21,7803.769999999999,371.6080952380952,93,4431,354,0.0377358490566037,United Kingdom,0
15291,26,20,4596.51,229.8255,63,2074,348,0.055045871559633,United Kingdom,0
15292,201,1,180.94,180.94,24,56,0,0.0,United Kingdom,1
15296,44,10,3610.31,361.031,137,1757,282,0.03,United Kingdom,0
15297,10,4,635.04,158.76,30,290,53,0.048780487804878,United Kingdom,2
15298,2,14,3774.1,269.5785714285714,115,2752,364,0.0103092783505154,United Kingdom,0
15299,67,11,3787.09,344.2809090909091,9,2940,304,0.4166666666666667,United Kingdom,0
15300,64,1,496.44,496.44,28,292,0,0.0,United Kingdom,2
15301,51,14,5028.12,359.15142857142854,167,2768,317,0.0161943319838056,United Kingdom,0
15303,290,1,574.02,574.02,31,248,0,0.0,United Kingdom,1
15304,61,10,680.3,68.03,8,100,307,0.1153846153846153,United Kingdom,0
15306,64,3,1174.35,391.45,57,810,83,0.0,United Kingdom,2
15307,96,1,205.3,205.3,12,37,0,0.0,United Kingdom,2
15308,271,2,302.27,151.135,19,173,3,0.0952380952380952,United Kingdom,1
15311,1,118,59419.34,503.55372881355936,571,37720,373,0.0449618627057406,United Kingdom,0
15312,75,5,921.1,184.22,42,513,279,0.0208333333333333,United Kingdom,0
15313,110,1,52.0,52.0,1,25,0,0.0,United Kingdom,2
15314,199,1,327.97,327.97,24,313,0,0.0,United Kingdom,1
15315,64,3,551.54,183.84666666666664,35,838,51,0.0263157894736842,United Kingdom,2
15316,327,1,165.0,165.0,1,100,0,0.0,United Kingdom,1
15318,4,1,312.62,312.62,33,642,0,0.0,United Kingdom,2
15319,284,1,204.5,204.5,16,175,0,0.0,United Kingdom,1
15320,44,1,267.13,267.13,36,326,0,0.0,United Kingdom,2
15321,49,4,2650.73,662.6825,83,1163,242,0.1037735849056603,United Kingdom,0
15322,64,2,602.97,301.485,42,365,21,0.1428571428571428,United Kingdom,2
15325,104,1,162.29,162.29,47,232,0,0.0,United Kingdom,2
15326,334,1,311.71,311.71,29,386,0,0.0,United Kingdom,1
15327,53,1,208.75,208.75,10,116,0,0.0,United Kingdom,2
15329,35,5,1005.5,201.1,52,476,329,0.0806451612903225,United Kingdom,0
15330,32,2,714.96,357.48,10,1312,28,0.0,United Kingdom,2
15332,366,4,1661.06,415.265,29,652,3,0.0,Lithuania,1
15333,208,1,1028.56,1028.56,16,344,0,0.0,United Kingdom,1
15334,157,3,351.67,117.22333333333334,67,274,16,0.0,United Kingdom,2
15335,54,1,173.97,173.97,34,80,0,0.0,United Kingdom,2
15339,66,3,557.57,185.85666666666668,79,414,251,0.0227272727272727,United Kingdom,0
15341,81,1,2020.52,2020.52,17,812,0,0.0,United Kingdom,2
15342,116,2,391.76,195.88,24,276,13,0.0769230769230769,United Kingdom,2
15343,87,1,364.5,364.5,21,84,0,0.0,United Kingdom,2
15344,1,5,476.58,95.316,21,106,73,0.1875,United Kingdom,2
15345,35,2,367.69,183.845,20,78,10,0.1304347826086956,United Kingdom,2
15346,333,1,252.42,252.42,17,144,0,0.0,United Kingdom,1
15347,366,1,201.6,201.6,5,130,0,0.0,United Kingdom,1
15348,72,1,158.04,158.04,9,84,0,0.0,United Kingdom,2
15349,158,2,473.81,236.905,65,327,29,0.0,United Kingdom,2
15350,373,1,115.65,115.65,5,51,0,0.0,United Kingdom,1
15351,12,10,1862.14,186.214,160,732,357,0.0343347639484978,United Kingdom,0
15353,255,2,777.02,388.51,59,343,113,0.0,United Kingdom,1
15355,29,2,277.05,138.525,9,45,23,0.0,United Kingdom,2
15356,31,10,2766.5,276.65,215,1673,336,0.0,United Kingdom,0
15358,5,29,8234.8,283.9586206896552,292,6927,360,0.017825311942959,United Kingdom,0
15360,40,1,427.93,427.93,13,223,0,0.0,United Kingdom,2
15361,362,1,418.92,418.92,7,336,0,0.0,United Kingdom,1
15363,241,2,318.05,159.025,16,143,131,0.0588235294117647,United Kingdom,1
15364,96,2,913.19,456.595,29,493,158,0.0,United Kingdom,2
15365,26,9,1330.45,147.82777777777778,66,758,289,0.2450331125827814,United Kingdom,0
15366,75,2,602.51,301.255,37,621,282,0.0,United Kingdom,0
15367,57,5,1867.69,373.538,92,1055,218,0.0104166666666666,United Kingdom,0
15368,21,1,446.94000000000005,446.94000000000005,4,230,0,0.0,United Kingdom,2
15369,144,1,0.01,0.01,1,-1,0,1.0,United Kingdom,1
15370,41,8,2360.55,295.06875,65,828,291,0.0105263157894736,United Kingdom,0
15372,137,1,2007.4,2007.4,27,2924,0,0.0,United Kingdom,2
15373,8,13,2213.11,170.23923076923077,74,476,363,0.0364963503649635,United Kingdom,0
15374,129,1,168.0,168.0,3,126,0,0.0,United Kingdom,2
15376,40,3,1233.36,411.12000000000006,100,619,182,0.0,United Kingdom,0
15379,169,8,3631.89,453.98625,145,2293,189,0.010204081632653,United Kingdom,0
15380,9,6,1682.36,280.3933333333334,22,374,356,0.027027027027027,United Kingdom,0
15381,214,2,596.85,298.425,8,171,54,0.0,United Kingdom,1
15382,15,8,5927.86,740.9825,193,4003,280,0.0130718954248366,United Kingdom,0
15384,170,3,635.76,211.92,35,593,202,0.0465116279069767,United Kingdom,0
15385,40,1,316.88,316.88,12,161,0,0.0,United Kingdom,2
15386,186,1,394.14,394.14,31,446,0,0.0,United Kingdom,1
15388,270,1,140.54,140.54,10,88,0,0.0,Canada,1
15389,172,1,500.0,500.0,1,400,0,0.0,United Kingdom,1
15392,5,5,1515.73,303.146,74,1265,355,0.0117647058823529,United Kingdom,0
15393,16,2,231.86,115.93,10,150,264,0.0,United Kingdom,0
15394,10,4,2183.54,545.885,54,910,348,0.0,United Kingdom,0
15395,326,1,107.45,107.45,7,17,0,0.0,United Kingdom,1
15396,113,1,288.18,288.18,14,122,0,0.0,United Kingdom,2
15397,290,1,94.0,94.0,6,20,0,0.0,United Kingdom,1
15398,16,3,1339.63,446.54333333333335,60,767,62,0.0135135135135135,United Kingdom,2
15399,1,3,815.77,271.92333333333335,45,611,77,0.0,United Kingdom,2
15400,92,6,666.7,111.11666666666667,10,360,186,0.0769230769230769,United Kingdom,0
15402,149,2,626.77,313.385,35,694,47,0.0,United Kingdom,2
15405,189,1,349.1,349.1,8,193,0,0.0,United Kingdom,1
15406,18,4,426.61,106.6525,51,236,282,0.0862068965517241,United Kingdom,0
15407,34,4,1056.44,264.11,142,558,271,0.0,United Kingdom,0
15408,264,1,267.18,267.18,34,106,0,0.0,United Kingdom,1
15410,84,8,3450.84,431.355,48,1200,177,0.0,United Kingdom,0
15411,26,5,1346.38,269.276,86,528,156,0.01,United Kingdom,0
15412,171,1,190.53,190.53,10,108,0,0.0,United Kingdom,1
15414,10,3,774.9000000000001,258.3,37,443,232,0.0,United Kingdom,0
15415,313,1,572.8100000000001,572.8100000000001,46,575,0,0.0,United Kingdom,1
15416,65,5,3974.37,794.874,165,2089,218,0.005181347150259,United Kingdom,0
15417,85,1,508.8,508.8,28,284,0,0.0,United Kingdom,2
15419,25,1,135.86,135.86,8,230,0,0.0,United Kingdom,2
15421,59,4,950.36,237.59,40,500,251,0.0,United Kingdom,0
15422,323,2,97.7,48.85,6,38,0,0.0,United Kingdom,1
15423,38,1,43.5,43.5,2,101,0,0.0,United Kingdom,2
15424,254,2,383.34,191.67,17,554,0,0.0,United Kingdom,1
15426,19,7,1429.9,204.27142857142857,222,663,350,0.0266666666666666,United Kingdom,0
15427,33,3,1483.14,494.38000000000005,233,1013,13,0.0,United Kingdom,2
15428,15,1,93.78,93.78,6,102,0,0.0,United Kingdom,2
15429,27,3,364.9,121.63333333333334,77,369,48,0.0120481927710843,United Kingdom,2
15432,23,1,171.19,171.19,10,65,0,0.0,United Kingdom,2
15433,79,3,417.87,139.29,40,399,188,0.2264150943396226,United Kingdom,0
15434,8,6,997.48,166.24666666666667,40,638,191,0.0677966101694915,United Kingdom,0
15435,22,1,149.29,149.29,29,54,0,0.0,United Kingdom,2
15436,12,3,1122.53,374.1766666666667,243,613,221,0.0,United Kingdom,0
15437,262,1,200.16,200.16,44,79,0,0.0,United Kingdom,1
15438,131,1,156.57999999999998,156.57999999999998,25,59,0,0.0,United Kingdom,2
15440,55,3,383.68,127.89333333333332,50,197,154,0.0,United Kingdom,2
15442,249,1,594.0,594.0,2,120,0,0.0,United Kingdom,1
15443,2,8,3212.16,401.52,237,1660,318,0.0077922077922077,United Kingdom,0
15444,9,2,1418.26,709.13,191,764,31,0.0,United Kingdom,2
15445,264,1,113.5,113.5,5,58,0,0.0,United Kingdom,1
15447,331,1,155.17,155.17,9,85,0,0.0,United Kingdom,1
15448,313,1,494.64,494.64,28,232,0,0.0,United Kingdom,1
15449,26,5,971.22,194.244,47,810,235,0.032258064516129,United Kingdom,0
15450,30,1,429.84,429.84,30,376,0,0.0,United Kingdom,2
15452,30,3,538.73,179.57666666666668,47,283,234,0.0,United Kingdom,0
15453,2,7,1388.37,198.3385714285714,169,845,185,0.0,United Kingdom,0
15454,362,1,179.1,179.1,23,86,0,0.0,United Kingdom,1
15456,283,3,447.22,149.07333333333335,48,660,75,0.0,United Kingdom,1
15457,262,1,237.07,237.07,56,132,0,0.0,United Kingdom,1
15458,25,1,161.64,161.64,7,156,0,0.0,United Kingdom,2
15460,354,1,216.76,216.76,53,109,0,0.0,United Kingdom,1
15462,94,3,234.6,78.2,9,172,92,0.0,United Kingdom,2
15463,29,1,126.14,126.14,7,106,0,0.0,United Kingdom,2
15464,338,1,1048.85,1048.85,155,350,0,0.0,United Kingdom,1
15465,20,24,6945.02,289.37583333333333,43,1217,349,0.0673076923076923,United Kingdom,0
15466,85,1,334.53,334.53,56,246,0,0.0,United Kingdom,2
15467,9,4,511.88,127.97,41,306,142,0.0188679245283018,United Kingdom,2
15468,35,5,438.46,87.692,25,150,325,0.1724137931034483,United Kingdom,0
15469,43,4,504.5,126.125,24,150,77,0.1111111111111111,United Kingdom,2
15471,2,1,469.48,469.48,67,266,0,0.0,United Kingdom,2
15472,113,1,371.56,371.56,76,251,0,0.0,United Kingdom,2
15473,14,10,1465.2,146.52,4,552,46,0.2142857142857142,United Kingdom,2
15475,77,1,454.11,454.11,29,319,0,0.0,United Kingdom,2
15478,40,2,1441.42,720.71,34,585,16,0.0,United Kingdom,2
15480,116,1,905.5,905.5,45,303,0,0.0,Malta,2
15482,16,16,6568.72,410.545,46,2998,343,0.2283464566929134,United Kingdom,0
15483,161,4,233.81,58.4525,74,295,105,0.0,United Kingdom,2
15484,1,5,3563.11,712.6220000000001,135,3136,77,0.0052910052910052,United Kingdom,2
15485,30,3,2575.0,858.3333333333334,59,1306,343,0.0,United Kingdom,0
15488,93,1,91.32,91.32,2,73,0,0.0,United Kingdom,2
15489,23,4,1090.03,272.5075,47,593,188,0.0909090909090909,United Kingdom,0
15491,95,7,3090.85,441.55,108,1624,140,0.0064516129032258,United Kingdom,0
15492,28,2,659.4599999999999,329.73,32,483,46,0.0,United Kingdom,2
15493,33,7,1967.25,281.0357142857143,177,555,238,0.0066889632107023,United Kingdom,0
15494,21,2,1299.23,649.615,120,1148,99,0.0,United Kingdom,2
15497,18,3,1259.7,419.9,13,622,302,0.0625,United Kingdom,0
15498,1,35,12396.46,354.1845714285714,362,6084,366,0.0210325047801147,United Kingdom,0
15500,8,4,1131.56,282.89,64,572,73,0.0,United Kingdom,2
15502,16,23,5541.46,240.93304347826088,164,3823,353,0.1547619047619047,United Kingdom,0
15503,363,1,147.09,147.09,66,74,0,0.0,United Kingdom,1
15504,81,1,52.83,52.83,13,33,0,0.0,United Kingdom,2
15505,53,7,3497.14,499.5914285714285,90,2348,102,0.0202020202020202,United Kingdom,2
15506,23,3,979.26,326.42,121,848,116,0.0,United Kingdom,2
15507,172,1,492.36,492.36,41,162,0,0.0,United Kingdom,1
15508,189,6,1000.27,166.71166666666667,78,440,46,0.0,United Kingdom,1
15510,331,1,250.0,250.0,1,2,0,0.0,United Kingdom,1
15511,12,5,909.23,181.846,117,271,73,0.0,United Kingdom,2
15512,156,2,121.0,60.5,7,68,203,0.0,United Kingdom,2
15513,31,22,14520.08,660.0036363636364,183,5545,342,0.019108280254777,United Kingdom,0
15514,12,13,2963.19,227.93769230769232,96,1791,352,0.1834862385321101,United Kingdom,0
15516,45,3,62.43,20.81,15,27,1,0.0,United Kingdom,2
15517,233,1,267.03,267.03,27,293,0,0.0,United Kingdom,1
15518,64,13,1911.89,147.06846153846155,136,1262,268,0.0272727272727272,United Kingdom,0
15520,2,1,343.5,343.5,18,314,0,0.0,United Kingdom,2
15521,36,13,2574.65,198.05,117,1674,218,0.075,United Kingdom,0
15522,33,2,398.84,199.42,47,573,54,0.0,United Kingdom,2
15523,84,1,412.0100000000001,412.0100000000001,10,132,0,0.0,United Kingdom,2
15524,25,1,440.0,440.0,1,4,0,0.0,United Kingdom,2
15525,2,4,811.02,202.755,133,414,371,0.0111111111111111,United Kingdom,0
15526,33,2,148.44,74.22,4,24,0,0.0,United Kingdom,2
15527,19,10,2348.82,234.882,128,988,335,0.0180722891566265,United Kingdom,0
15528,254,1,229.33,229.33,26,123,0,0.0,United Kingdom,1
15529,23,12,3967.78,330.64833333333337,415,3489,343,0.0029673590504451,United Kingdom,0
15530,22,4,1502.35,375.5875,90,950,225,0.0,United Kingdom,0
15531,8,2,2007.44,1003.72,196,1105,22,0.0,United Kingdom,2
15532,25,6,1517.08,252.84666666666664,205,508,332,0.026615969581749,United Kingdom,0
15533,19,5,746.92,149.384,73,256,69,0.0348837209302325,United Kingdom,2
15535,173,7,459.9,65.7,55,129,192,0.0384615384615384,United Kingdom,0
15537,163,1,110.92,110.92,24,29,0,0.0,United Kingdom,1
15539,7,1,538.46,538.46,41,410,0,0.0,United Kingdom,2
15540,11,1,213.3,213.3,15,200,0,0.0,United Kingdom,2
15541,114,1,85.13000000000001,85.13000000000001,29,49,0,0.0,United Kingdom,2
15543,288,1,127.86,127.86,26,86,0,0.0,United Kingdom,1
15544,9,11,3542.51,322.04636363636365,122,3105,363,0.0076628352490421,United Kingdom,0
15545,54,2,292.72,146.36,78,163,316,0.0,United Kingdom,0
15547,7,14,4954.84,353.9171428571429,441,4032,354,0.0,United Kingdom,0
15549,77,4,1655.76,413.94,104,688,239,0.0086206896551724,United Kingdom,0
15550,4,4,575.63,143.9075,43,295,297,0.0,United Kingdom,0
15551,37,1,436.06,436.06,29,218,0,0.0,United Kingdom,2
15552,217,1,90.12,90.12,17,60,0,0.0,United Kingdom,1
15553,60,1,437.23,437.23,51,451,0,0.0,United Kingdom,2
15554,278,1,217.2,217.2,14,74,0,0.0,United Kingdom,1
15555,12,20,4758.2,237.91,404,4410,357,0.0281081081081081,United Kingdom,0
15556,24,1,279.77,279.77,31,236,0,0.0,United Kingdom,2
15557,29,1,473.65,473.65,16,219,0,0.0,United Kingdom,2
15561,12,5,722.74,144.548,27,256,203,0.1290322580645161,United Kingdom,0
15562,352,1,134.55,134.55,1,39,0,0.0,United Kingdom,1
15563,9,7,1319.69,188.52714285714288,88,1460,349,0.0341880341880341,United Kingdom,0
15565,50,2,173.16,86.58,8,60,20,0.0,United Kingdom,2
15567,19,1,186.01,186.01,7,223,0,0.0,United Kingdom,2
15568,3,3,758.29,252.7633333333333,27,461,70,0.0,United Kingdom,2
15569,104,5,1375.71,275.142,27,666,228,0.0,United Kingdom,0
15570,7,13,4109.97,316.1515384615385,232,2058,362,0.0212121212121212,United Kingdom,0
15571,12,4,650.4300000000001,162.60750000000002,47,264,66,0.0,United Kingdom,2
15572,5,7,2552.86,364.69428571428574,166,1229,273,0.0,United Kingdom,0
15573,32,2,607.45,303.725,88,363,53,0.0,United Kingdom,2
15574,178,4,702.25,175.5625,131,349,194,0.0,United Kingdom,0
15576,38,1,940.67,940.67,43,404,0,0.0,United Kingdom,2
15577,151,3,258.88,86.29333333333334,39,89,154,0.0,United Kingdom,2
15578,162,1,127.1,127.1,13,52,0,0.0,United Kingdom,1
15579,69,2,348.6,174.3,45,120,245,0.0,United Kingdom,0
15581,121,14,3429.9700000000003,244.9978571428572,134,285,245,0.0066666666666666,United Kingdom,0
15582,25,3,682.9100000000001,227.63666666666668,39,453,195,0.0,United Kingdom,0
15584,24,5,722.61,144.522,89,312,138,0.016,United Kingdom,2
15585,177,1,455.3,455.3,31,320,0,0.0,United Kingdom,1
15587,50,4,913.68,228.42,3,312,301,0.0,United Kingdom,0
15589,253,4,456.58,114.145,28,242,58,0.0333333333333333,United Kingdom,1
15590,289,1,0.01,0.01,1,-1,0,1.0,United Kingdom,1
15592,47,1,388.58,388.58,24,354,0,0.0,United Kingdom,2
15593,71,1,199.8,199.8,5,60,0,0.0,United Kingdom,2
15594,16,6,1767.53,294.5883333333333,85,982,218,0.0096153846153846,United Kingdom,0
15596,101,9,1343.34,149.26,51,548,264,0.0833333333333333,United Kingdom,0
15597,30,2,315.72,157.86,22,276,5,0.0434782608695652,United Kingdom,2
15598,35,3,235.68,78.56,14,156,17,0.125,United Kingdom,2
15599,27,2,761.74,380.87,50,718,177,0.0,United Kingdom,0
15601,11,17,6745.36,396.78588235294114,230,4978,361,0.0096618357487922,United Kingdom,0
15602,8,15,1083.63,72.242,31,997,359,0.1320754716981132,United Kingdom,0
15603,79,1,48.48,48.48,2,96,0,0.0,United Kingdom,2
15604,52,1,216.39,216.39,17,159,0,0.0,United Kingdom,2
15605,36,5,1198.23,239.646,61,441,337,0.0,United Kingdom,0
15606,57,11,2422.64,220.24,51,720,267,0.1538461538461538,United Kingdom,0
15607,337,1,104.76,104.76,13,202,0,0.0,United Kingdom,1
