CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TotalItems,TenureDays,CancellationRate,PrimaryCountry
15381,214,2,596.85,298.425,8,171,54,0.0,United Kingdom
15382,15,8,5927.86,740.9825,193,4003,280,0.013071895424836602,United Kingdom
15384,170,3,635.76,211.92,35,593,202,0.046511627906976744,United Kingdom
15385,40,1,316.88,316.88,12,161,0,0.0,United Kingdom
15386,186,1,394.14,394.14,31,446,0,0.0,United Kingdom
15388,270,1,140.54,140.54,10,88,0,0.0,Canada
15389,172,1,500.0,500.0,1,400,0,0.0,United Kingdom
15392,5,5,1515.73,303.146,74,1265,355,0.011764705882352941,United Kingdom
15393,16,2,231.86,115.93,10,150,264,0.0,United Kingdom
15394,10,4,2183.54,545.885,54,910,348,0.0,United Kingdom
15395,326,1,107.45,107.45,7,17,0,0.0,United Kingdom
15396,113,1,288.18,288.18,14,122,0,0.0,United Kingdom
15397,290,1,94.0,94.0,6,20,0,0.0,United Kingdom
15398,16,3,1339.63,446.54333333333335,60,767,62,0.013513513513513514,United Kingdom
15399,1,3,815.77,271.92333333333335,45,611,77,0.0,United Kingdom
15400,92,6,666.7,111.11666666666667,10,360,186,0.07692307692307693,United Kingdom
15402,149,2,626.77,313.385,35,694,47,0.0,United Kingdom
15405,189,1,349.1,349.1,8,193,0,0.0,United Kingdom
15406,18,4,426.61,106.6525,51,236,282,0.08620689655172414,United Kingdom
15407,34,4,1056.44,264.11,142,558,271,0.0,United Kingdom
15408,264,1,267.18,267.18,34,106,0,0.0,United Kingdom
15410,84,8,3450.84,431.355,48,1200,177,0.0,United Kingdom
15411,26,5,1346.38,269.276,86,528,156,0.01,United Kingdom
15412,171,1,190.53,190.53,10,108,0,0.0,United Kingdom
15414,10,3,774.9000000000001,258.3,37,443,232,0.0,United Kingdom
15415,313,1,572.8100000000001,572.8100000000001,46,575,0,0.0,United Kingdom
15416,65,5,3974.37,794.874,165,2089,218,0.0051813471502590676,United Kingdom
15417,85,1,508.8,508.8,28,284,0,0.0,United Kingdom
15419,25,1,135.86,135.86,8,230,0,0.0,United Kingdom
15421,59,4,950.36,237.59,40,500,251,0.0,United Kingdom
15422,323,2,97.7,48.85,6,38,0,0.0,United Kingdom
15423,38,1,43.5,43.5,2,101,0,0.0,United Kingdom
15424,254,2,383.34,191.67,17,554,0,0.0,United Kingdom
15426,19,7,1429.9,204.27142857142857,222,663,350,0.02666666666666667,United Kingdom
15427,33,3,1483.14,494.38000000000005,233,1013,13,0.0,United Kingdom
15428,15,1,93.78,93.78,6,102,0,0.0,United Kingdom
15429,27,3,364.90000000000003,121.63333333333334,77,369,48,0.012048192771084338,United Kingdom
15432,23,1,171.19,171.19,10,65,0,0.0,United Kingdom
15433,79,3,417.87,139.29,40,399,188,0.22641509433962265,United Kingdom
15434,8,6,997.48,166.24666666666667,40,638,191,0.06779661016949153,United Kingdom
15435,22,1,149.29,149.29,29,54,0,0.0,United Kingdom
15436,12,3,1122.53,374.1766666666667,243,613,221,0.0,United Kingdom
15437,262,1,200.16,200.16,44,79,0,0.0,United Kingdom
15438,131,1,156.57999999999998,156.57999999999998,25,59,0,0.0,United Kingdom
15440,55,3,383.68,127.89333333333333,50,197,154,0.0,United Kingdom
15442,249,1,594.0,594.0,2,120,0,0.0,United Kingdom
15443,2,8,3212.16,401.52,237,1660,318,0.007792207792207792,United Kingdom
15444,9,2,1418.26,709.13,191,764,31,0.0,United Kingdom
15445,264,1,113.5,113.5,5,58,0,0.0,United Kingdom
15447,331,1,155.17,155.17,9,85,0,0.0,United Kingdom
15448,313,1,494.64,494.64,28,232,0,0.0,United Kingdom
15449,26,5,971.22,194.244,47,810,235,0.03225806451612903,United Kingdom
15450,30,1,429.84,429.84,30,376,0,0.0,United Kingdom
15452,30,3,538.73,179.57666666666668,47,283,234,0.0,United Kingdom
15453,2,7,1388.37,198.3385714285714,169,845,185,0.0,United Kingdom
15454,362,1,179.1,179.1,23,86,0,0.0,United Kingdom
15456,283,3,447.22,149.07333333333335,48,660,75,0.0,United Kingdom
15457,262,1,237.07,237.07,56,132,0,0.0,United Kingdom
15458,25,1,161.64,161.64,7,156,0,0.0,United Kingdom
15460,354,1,216.76,216.76,53,109,0,0.0,United Kingdom
15462,94,3,234.6,78.2,9,172,92,0.0,United Kingdom
15463,29,1,126.14,126.14,7,106,0,0.0,United Kingdom
15464,338,1,1048.85,1048.85,155,350,0,0.0,United Kingdom
15465,20,24,6945.0199999999995,289.37583333333333,43,1217,349,0.0673076923076923,United Kingdom
15466,85,1,334.53,334.53,56,246,0,0.0,United Kingdom
15467,9,4,511.88,127.97,41,306,142,0.018867924528301886,United Kingdom
15468,35,5,438.46,87.692,25,150,325,0.1724137931034483,United Kingdom
15469,43,4,504.5,126.125,24,150,77,0.1111111111111111,United Kingdom
15471,2,1,469.48,469.48,67,266,0,0.0,United Kingdom
15472,113,1,371.56,371.56,76,251,0,0.0,United Kingdom
15473,14,10,1465.2,146.52,4,552,46,0.21428571428571427,United Kingdom
15475,77,1,454.10999999999996,454.10999999999996,29,319,0,0.0,United Kingdom
15478,40,2,1441.42,720.71,34,585,16,0.0,United Kingdom
15480,116,1,905.5,905.5,45,303,0,0.0,Malta
15482,16,16,6568.72,410.545,46,2998,343,0.2283464566929134,United Kingdom
15483,161,4,233.81,58.4525,74,295,105,0.0,United Kingdom
15484,1,5,3563.11,712.6220000000001,135,3136,77,0.005291005291005291,United Kingdom
15485,30,3,2575.0,858.3333333333334,59,1306,343,0.0,United Kingdom
15488,93,1,91.32000000000001,91.32000000000001,2,73,0,0.0,United Kingdom
15489,23,4,1090.03,272.5075,47,593,188,0.09090909090909091,United Kingdom
15491,95,7,3090.85,441.55,108,1624,140,0.0064516129032258064,United Kingdom
15492,28,2,659.4599999999999,329.72999999999996,32,483,46,0.0,United Kingdom
15493,33,7,1967.25,281.0357142857143,177,555,238,0.006688963210702341,United Kingdom
15494,21,2,1299.23,649.615,120,1148,99,0.0,United Kingdom
15497,18,3,1259.7,419.90000000000003,13,622,302,0.0625,United Kingdom
15498,1,35,12396.46,354.1845714285714,362,6084,366,0.021032504780114723,United Kingdom
15500,8,4,1131.56,282.89,64,572,73,0.0,United Kingdom
15502,16,23,5541.46,240.93304347826088,164,3823,353,0.15476190476190477,United Kingdom
15503,363,1,147.09,147.09,66,74,0,0.0,United Kingdom
15504,81,1,52.83,52.83,13,33,0,0.0,United Kingdom
15505,53,7,3497.14,499.59142857142854,90,2348,102,0.020202020202020204,United Kingdom
15506,23,3,979.26,326.42,121,848,116,0.0,United Kingdom
15507,172,1,492.36,492.36,41,162,0,0.0,United Kingdom
15508,189,6,1000.27,166.71166666666667,78,440,46,0.0,United Kingdom
15510,331,1,250.0,250.0,1,2,0,0.0,United Kingdom
15511,12,5,909.23,181.846,117,271,73,0.0,United Kingdom
15512,156,2,121.0,60.5,7,68,203,0.0,United Kingdom
15513,31,22,14520.08,660.0036363636364,183,5545,342,0.01910828025477707,United Kingdom
15514,12,13,2963.19,227.93769230769232,96,1791,352,0.1834862385321101,United Kingdom
15516,45,3,62.43,20.81,15,27,1,0.0,United Kingdom
15517,233,1,267.03,267.03,27,293,0,0.0,United Kingdom
15518,64,13,1911.89,147.06846153846155,136,1262,268,0.02727272727272727,United Kingdom
15520,2,1,343.5,343.5,18,314,0,0.0,United Kingdom
15521,36,13,2574.65,198.05,117,1674,218,0.075,United Kingdom
15522,33,2,398.84,199.42,47,573,54,0.0,United Kingdom
15523,84,1,412.01000000000005,412.01000000000005,10,132,0,0.0,United Kingdom
15524,25,1,440.0,440.0,1,4,0,0.0,United Kingdom
15525,2,4,811.02,202.755,133,414,371,0.011111111111111112,United Kingdom
15526,33,2,148.44,74.22,4,24,0,0.0,United Kingdom
15527,19,10,2348.82,234.882,128,988,335,0.018072289156626505,United Kingdom
15528,254,1,229.33,229.33,26,123,0,0.0,United Kingdom
15529,23,12,3967.78,330.64833333333337,415,3489,343,0.002967359050445104,United Kingdom
15530,22,4,1502.35,375.5875,90,950,225,0.0,United Kingdom
15531,8,2,2007.44,1003.72,196,1105,22,0.0,United Kingdom
15532,25,6,1517.08,252.84666666666666,205,508,332,0.026615969581749048,United Kingdom
15533,19,5,746.92,149.384,73,256,69,0.03488372093023256,United Kingdom
15535,173,7,459.9,65.7,55,129,192,0.038461538461538464,United Kingdom
15537,163,1,110.92,110.92,24,29,0,0.0,United Kingdom
15539,7,1,538.46,538.46,41,410,0,0.0,United Kingdom
15540,11,1,213.3,213.3,15,200,0,0.0,United Kingdom
15541,114,1,85.13000000000001,85.13000000000001,29,49,0,0.0,United Kingdom
15543,288,1,127.86,127.86,26,86,0,0.0,United Kingdom
15544,9,11,3542.51,322.04636363636365,122,3105,363,0.007662835249042145,United Kingdom
15545,54,2,292.71999999999997,146.35999999999999,78,163,316,0.0,United Kingdom
15547,7,14,4954.84,353.9171428571429,441,4032,354,0.0,United Kingdom
15549,77,4,1655.76,413.94,104,688,239,0.008620689655172414,United Kingdom
15550,4,4,575.63,143.9075,43,295,297,0.0,United Kingdom
15551,37,1,436.06,436.06,29,218,0,0.0,United Kingdom
15552,217,1,90.12,90.12,17,60,0,0.0,United Kingdom
15553,60,1,437.23,437.23,51,451,0,0.0,United Kingdom
15554,278,1,217.2,217.2,14,74,0,0.0,United Kingdom
15555,12,20,4758.2,237.91,404,4410,357,0.02810810810810811,United Kingdom
15556,24,1,279.77,279.77,31,236,0,0.0,United Kingdom
15557,29,1,473.65000000000003,473.65000000000003,16,219,0,0.0,United Kingdom
15561,12,5,722.74,144.548,27,256,203,0.12903225806451613,United Kingdom
15562,352,1,134.55,134.55,1,39,0,0.0,United Kingdom
15563,9,7,1319.69,188.52714285714288,88,1460,349,0.03418803418803419,United Kingdom
15565,50,2,173.16,86.58,8,60,20,0.0,United Kingdom
15567,19,1,186.01,186.01,7,223,0,0.0,United Kingdom
15568,3,3,758.29,252.76333333333332,27,461,70,0.0,United Kingdom
15569,104,5,1375.71,275.142,27,666,228,0.0,United Kingdom
15570,7,13,4109.97,316.1515384615385,232,2058,362,0.021212121212121213,United Kingdom
15571,12,4,650.4300000000001,162.60750000000002,47,264,66,0.0,United Kingdom
15572,5,7,2552.86,364.69428571428574,166,1229,273,0.0,United Kingdom
15573,32,2,607.45,303.725,88,363,53,0.0,United Kingdom
15574,178,4,702.25,175.5625,131,349,194,0.0,United Kingdom
15576,38,1,940.6700000000001,940.6700000000001,43,404,0,0.0,United Kingdom
15577,151,3,258.88,86.29333333333334,39,89,154,0.0,United Kingdom
15578,162,1,127.1,127.1,13,52,0,0.0,United Kingdom
15579,69,2,348.6,174.3,45,120,245,0.0,United Kingdom
15581,121,14,3429.9700000000003,244.99785714285716,134,285,245,0.006666666666666667,United Kingdom
15582,25,3,682.9100000000001,227.63666666666668,39,453,195,0.0,United Kingdom
15584,24,5,722.61,144.522,89,312,138,0.016,United Kingdom
15585,177,1,455.3,455.3,31,320,0,0.0,United Kingdom
15587,50,4,913.6800000000001,228.42000000000002,3,312,301,0.0,United Kingdom
15589,253,4,456.58,114.145,28,242,58,0.03333333333333333,United Kingdom
15590,289,1,0.01,0.01,1,-1,0,1.0,United Kingdom
15592,47,1,388.58,388.58,24,354,0,0.0,United Kingdom
15593,71,1,199.8,199.8,5,60,0,0.0,United Kingdom
15594,16,6,1767.53,294.5883333333333,85,982,218,0.009615384615384616,United Kingdom
15596,101,9,1343.34,149.26,51,548,264,0.08333333333333333,United Kingdom
15597,30,2,315.71999999999997,157.85999999999999,22,276,5,0.043478260869565216,United Kingdom
15598,35,3,235.68,78.56,14,156,17,0.125,United Kingdom
15599,27,2,761.74,380.87,50,718,177,0.0,United Kingdom
15601,11,17,6745.36,396.78588235294114,230,4978,361,0.00966183574879227,United Kingdom
15602,8,15,1083.63,72.242,31,997,359,0.1320754716981132,United Kingdom
15603,79,1,48.480000000000004,48.480000000000004,2,96,0,0.0,United Kingdom
15604,52,1,216.39,216.39,17,159,0,0.0,United Kingdom
15605,36,5,1198.23,239.64600000000002,61,441,337,0.0,United Kingdom
15606,57,11,2422.64,220.23999999999998,51,720,267,0.15384615384615385,United Kingdom
15607,337,1,104.76,104.76,13,202,0,0.0,United Kingdom
15608,28,4,1093.68,273.42,59,714,92,0.0,United Kingdom
15609,183,2,270.03000000000003,135.01500000000001,16,145,1,0.1111111111111111,United Kingdom
15610,52,1,112.46000000000001,112.46000000000001,6,66,0,0.0,United Kingdom
15611,10,15,1568.39,104.55933333333334,23,498,325,0.044444444444444446,United Kingdom
15612,36,2,195.15,97.575,4,52,25,0.0,United Kingdom
15615,10,27,10360.04,383.7051851851852,185,5493,348,0.013986013986013986,United Kingdom
15618,33,5,747.031,149.40619999999998,39,428,103,0.08163265306122448,United Kingdom
15619,11,1,336.40000000000003,336.40000000000003,3,136,0,0.0,United Kingdom
15620,50,6,1524.4,254.0666666666667,92,899,308,0.038461538461538464,United Kingdom
15621,4,6,1158.77,193.12833333333333,11,463,17,0.1111111111111111,United Kingdom
15622,3,16,3224.53,201.533125,169,1552,279,0.13551401869158877,United Kingdom
15623,141,1,301.03,301.03,19,125,0,0.0,United Kingdom
15624,117,4,588.13,147.0325,26,357,139,0.0,United Kingdom
15625,100,8,1504.56,188.07,44,1166,135,0.058823529411764705,United Kingdom
15626,75,2,675.8,337.9,49,766,254,0.0,United Kingdom
15628,5,10,2865.64,286.56399999999996,85,1882,362,0.012738853503184714,United Kingdom
15630,45,3,1180.4,393.4666666666667,57,799,159,0.01639344262295082,United Kingdom
15632,16,10,3147.31,314.731,107,2049,259,0.05649717514124294,United Kingdom
15634,17,1,243.55,243.55,15,99,0,0.0,United Kingdom
15636,90,2,724.76,362.38,20,284,192,0.0,United Kingdom
15637,53,1,223.36,223.36,15,128,0,0.0,United Kingdom
15638,301,1,0.01,0.01,2,-52,0,1.0,United Kingdom
15639,134,1,425.32,425.32,25,323,0,0.0,United Kingdom
15640,4,17,12433.34,731.3729411764706,241,6572,367,0.022222222222222223,United Kingdom
15641,105,4,1887.2,471.8,102,1562,253,0.0,United Kingdom
15643,179,6,647.4,107.89999999999999,31,242,103,0.08333333333333333,United Kingdom
15644,166,4,813.0,203.25,166,557,94,0.0,United Kingdom
15645,19,1,612.01,612.01,50,256,0,0.0,United Kingdom
15646,158,4,425.14000000000004,106.28500000000001,35,388,214,0.027777777777777776,United Kingdom
15648,204,4,599.9,149.975,24,213,62,0.10714285714285714,United Kingdom
15649,336,2,816.0,408.0,1,192,31,0.0,United Kingdom
15651,37,3,646.3,215.4333333333333,27,479,223,0.0,United Kingdom
15652,91,1,337.74,337.74,21,208,0,0.0,United Kingdom
15653,93,2,877.4399999999999,438.71999999999997,4,1200,23,0.0,United Kingdom
15654,9,2,922.53,461.265,15,475,16,0.0,United Kingdom
15655,233,2,511.32,255.66,34,319,10,0.08108108108108109,United Kingdom
15656,45,4,748.5,187.125,46,343,238,0.0,United Kingdom
15657,23,1,30.0,30.0,1,24,0,0.0,United Kingdom
15658,190,8,958.9,119.8625,40,232,182,0.14285714285714285,United Kingdom
15659,44,1,306.45,306.45,11,111,0,0.0,United Kingdom
15660,25,12,1552.01,129.33416666666668,55,1037,340,0.0425531914893617,United Kingdom
15661,317,2,309.8,154.9,4,236,21,0.0,United Kingdom
15663,106,1,138.14,138.14,9,106,0,0.0,United Kingdom
15664,51,2,358.63,179.315,19,141,308,0.10526315789473684,United Kingdom
15665,168,2,2242.01,1121.005,92,1666,74,0.0,United Kingdom
15667,40,1,301.32,301.32,13,240,0,0.0,United Kingdom
15668,218,1,76.32000000000001,76.32000000000001,1,72,0,0.0,United Kingdom
15669,40,5,677.69,135.538,31,339,223,0.05714285714285714,United Kingdom
15670,297,1,173.05,173.05,12,91,0,0.0,United Kingdom
15671,19,10,2635.4900000000002,263.54900000000004,52,1681,252,0.037037037037037035,United Kingdom
15673,88,4,2881.02,720.255,107,1514,238,0.0,United Kingdom
15674,73,8,1744.02,218.0025,88,1075,181,0.15555555555555556,United Kingdom
15675,81,3,323.69,107.89666666666666,20,527,198,0.0,United Kingdom
15676,9,5,3324.09,664.818,191,2231,274,0.06481481481481481,United Kingdom
15677,49,1,657.23,657.23,33,319,0,0.0,United Kingdom
15678,53,1,352.7,352.7,12,184,0,0.0,United Kingdom
15679,24,4,781.28,195.32,98,1170,158,0.0,United Kingdom
15680,9,3,1333.68,444.56,61,952,356,0.0,United Kingdom
15681,18,6,946.36,157.72666666666666,32,556,261,0.208955223880597,United Kingdom
15683,117,1,193.75,193.75,10,131,0,0.0,United Kingdom
15687,9,11,2981.5,271.04545454545456,119,1308,321,0.011904761904761904,United Kingdom
15689,120,2,254.1,127.05,8,84,241,0.0,United Kingdom
15690,4,2,239.76,119.88,19,408,96,0.0,United Kingdom
15691,252,1,136.8,136.8,2,72,0,0.0,United Kingdom
15692,28,1,191.04,191.04,12,138,0,0.0,United Kingdom
15694,1,15,6423.6,428.24,42,1665,372,0.012658227848101266,United Kingdom
15695,267,2,409.98,204.99,22,212,0,0.0,United Kingdom
15696,33,12,2644.46,220.37166666666667,140,1022,293,0.03389830508474576,United Kingdom
15699,18,1,309.65,309.65,18,113,0,0.0,United Kingdom
15700,172,3,664.03,221.34333333333333,85,328,1,0.033707865168539325,United Kingdom
15701,2,4,1542.14,385.535,193,923,108,0.0,United Kingdom
15703,265,1,211.5,211.5,5,66,0,0.0,United Kingdom
15704,140,4,2293.62,573.405,79,1028,75,0.0,United Kingdom
15705,201,1,143.1,143.1,6,62,0,0.0,United Kingdom
15706,60,7,1001.8100000000001,143.1157142857143,50,305,56,0.06779661016949153,United Kingdom
15707,35,4,945.58,236.395,126,605,51,0.0,United Kingdom
15708,41,11,3329.7200000000003,302.7018181818182,124,1258,329,0.030303030303030304,United Kingdom
15709,284,1,133.25,133.25,6,121,0,0.0,United Kingdom
15712,9,5,1072.3600000000001,214.47200000000004,41,486,278,0.0,United Kingdom
15713,143,3,346.75,115.58333333333333,18,149,222,0.05,United Kingdom
15714,12,2,330.88,165.44,34,187,66,0.0,United Kingdom
15716,146,4,1118.81,279.7025,101,744,223,0.0,United Kingdom
15717,234,1,150.3,150.3,7,70,0,0.0,United Kingdom
15719,33,14,5043.96,360.28285714285715,299,2724,304,0.0010660980810234541,United Kingdom
15720,24,1,598.73,598.73,128,281,0,0.0,United Kingdom
15721,12,1,507.08,507.08,80,409,0,0.0,United Kingdom
15722,36,6,2181.21,363.535,47,1021,254,0.041666666666666664,United Kingdom
15723,365,1,203.1,203.1,37,87,0,0.0,United Kingdom
15724,201,3,212.3,70.76666666666667,11,72,83,0.08333333333333333,United Kingdom
15725,15,1,415.25,415.25,32,221,0,0.0,United Kingdom
15727,17,7,5178.96,739.8514285714285,213,3065,342,0.0,United Kingdom
15728,49,1,0.01,0.01,4,-34,0,1.0,United Kingdom
15729,198,2,62.0,31.0,5,24,14,0.16666666666666666,United Kingdom
15730,66,4,1108.38,277.095,68,683,140,0.0410958904109589,United Kingdom
15732,212,2,294.12,147.06,13,215,159,0.0,United Kingdom
15733,283,1,162.3,162.3,10,62,0,0.0,United Kingdom
15734,115,2,1339.45,669.725,25,346,85,0.0,United Kingdom
15737,15,12,1121.21,93.43416666666667,60,584,228,0.1111111111111111,United Kingdom
15738,19,19,4788.77,252.0405263157895,46,2967,353,0.017045454545454544,United Kingdom
15739,66,1,449.12,449.12,8,472,0,0.0,United Kingdom
15740,49,1,154.88,154.88,9,152,0,0.0,United Kingdom
15743,16,4,784.46,196.115,59,216,168,0.0,United Kingdom
15744,78,1,34.8,34.8,3,120,0,0.0,United Kingdom
15745,9,6,1071.24,178.54,57,412,227,0.046153846153846156,United Kingdom
15746,134,2,182.96,91.48,28,130,0,0.034482758620689655,United Kingdom
15747,13,3,974.04,324.68,52,480,160,0.0,United Kingdom
15748,40,1,149.31,149.31,19,51,0,0.0,United Kingdom
15749,235,4,21535.9,5383.975,6,9014,97,0.3333333333333333,United Kingdom
15750,3,9,2451.23,272.3588888888889,214,1779,364,0.006779661016949152,United Kingdom
15752,40,8,2628.93,328.61625,236,1973,333,0.0024271844660194173,United Kingdom
15753,305,1,79.2,79.2,1,144,0,0.0,United Kingdom
15754,51,4,455.67,113.9175,24,197,195,0.034482758620689655,United Kingdom
15755,1,8,2318.88,289.86,127,1397,293,0.053691275167785234,United Kingdom
15756,61,4,532.96,133.24,160,242,187,0.0,United Kingdom
15757,66,2,714.42,357.21,43,491,152,0.0,United Kingdom
15758,25,1,205.25,205.25,9,47,0,0.0,United Kingdom
15759,218,3,253.04,84.34666666666666,5,60,139,0.0,United Kingdom
15762,65,2,583.75,291.875,37,251,12,0.0,United Kingdom
15763,32,3,1048.67,349.5566666666667,58,268,45,0.031746031746031744,United Kingdom
15764,81,10,3245.47,324.54699999999997,150,2036,195,0.0425531914893617,United Kingdom
15766,64,1,315.06,315.06,11,170,0,0.0,United Kingdom
15768,116,4,581.8299999999999,145.45749999999998,24,243,110,0.03571428571428571,United Kingdom
15769,7,29,51823.72,1787.024827586207,26,27660,363,0.11564625850340136,United Kingdom
15773,6,1,635.6800000000001,635.6800000000001,10,311,0,0.0,United Kingdom
15774,69,1,270.8,270.8,25,87,0,0.0,United Kingdom
15775,245,1,104.9,104.9,7,68,0,0.0,United Kingdom
15776,133,1,241.62,241.62,18,138,0,0.0,United Kingdom
15777,241,5,1021.61,204.322,18,375,120,0.045454545454545456,United Kingdom
15780,184,3,475.28000000000003,158.42666666666668,26,220,174,0.0,United Kingdom
15781,25,4,333.56,83.39,20,178,280,0.047619047619047616,United Kingdom
15782,10,4,2593.94,648.485,34,863,79,0.022727272727272728,United Kingdom
15783,11,1,246.3,246.3,14,212,0,0.0,United Kingdom
15785,30,8,2303.75,287.96875,58,1594,265,0.04597701149425287,United Kingdom
15786,44,5,4834.2,966.8399999999999,257,3331,70,0.04642857142857143,United Kingdom
15787,26,3,948.05,316.01666666666665,156,540,35,0.0,United Kingdom
15789,358,1,351.3,351.3,25,438,0,0.0,United Kingdom
15790,10,1,220.85,220.85,34,114,0,0.0,United Kingdom
15791,44,3,1604.44,534.8133333333334,66,730,160,0.013157894736842105,United Kingdom
15793,9,4,948.96,237.24,6,552,259,0.07692307692307693,United Kingdom
15795,150,1,610.01,610.01,42,581,0,0.0,United Kingdom
15796,1,10,2666.61,266.661,71,859,301,0.014814814814814815,United Kingdom
15797,113,4,2207.4,551.85,8,873,206,0.0,United Kingdom
15799,76,3,884.14,294.7133333333333,94,955,258,0.0,United Kingdom
15800,107,2,699.08,349.54,116,335,139,0.0,United Kingdom
15801,46,4,1042.19,260.5475,61,562,63,0.07246376811594203,United Kingdom
15802,143,3,0.01,0.01,1,-1,0,0.6666666666666666,United Kingdom
15803,51,1,415.82000000000005,415.82000000000005,8,290,0,0.0,United Kingdom
15804,1,19,3848.55,202.55526315789476,170,2513,198,0.040293040293040296,United Kingdom
15805,23,20,5452.17,272.6085,220,3337,341,0.019543973941368076,United Kingdom
15806,46,3,784.58,261.5266666666667,24,602,230,0.0,United Kingdom
15807,50,3,903.9,301.3,48,430,26,0.0,United Kingdom
15808,306,5,3724.77,744.954,143,1341,63,0.009523809523809525,United Kingdom
15809,36,6,399.21,66.535,31,251,267,0.18604651162790697,United Kingdom
15810,79,7,1145.43,163.63285714285715,66,737,218,0.20535714285714285,United Kingdom
15811,17,9,2171.32,241.2577777777778,117,1061,348,0.04316546762589928,United Kingdom
15812,107,5,1801.14,360.228,36,922,210,0.0,United Kingdom
15813,208,2,1303.9099999999999,651.9549999999999,40,603,31,0.0,United Kingdom
15814,3,6,1842.73,307.12166666666667,64,1247,47,0.02702702702702703,United Kingdom
15815,64,5,2100.6,420.12,33,1856,196,0.0,United Kingdom
15819,49,4,1905.45,476.3625,96,1357,227,0.0,United Kingdom
15820,320,1,206.98,206.98,17,128,0,0.0,United Kingdom
15821,44,2,570.96,285.48,57,202,17,0.0,United Kingdom
15822,3,2,885.47,442.735,28,375,356,0.0,United Kingdom
15823,337,2,0.01,0.01,17,-283,34,0.9411764705882353,United Kingdom
15825,172,1,532.94,532.94,20,220,0,0.0,United Kingdom
15826,51,4,1649.3600000000001,412.34000000000003,64,962,159,0.014492753623188406,United Kingdom
15827,73,20,1641.48,82.074,73,842,299,0.1417910447761194,United Kingdom
15829,99,2,636.14,318.07,44,996,41,0.0,United Kingdom
15830,29,2,547.7,273.85,39,409,8,0.04878048780487805,United Kingdom
15831,58,4,747.76,186.94,64,1097,265,0.014492753623188406,United Kingdom
15832,254,1,836.79,836.79,54,465,0,0.0,United Kingdom
15834,70,6,2084.9,347.48333333333335,243,961,301,0.010869565217391304,United Kingdom
15835,44,4,954.09,238.5225,47,439,286,0.0,United Kingdom
15836,45,2,117.47,58.735,10,24,4,0.16666666666666666,United Kingdom
15837,65,1,391.98,391.98,24,189,0,0.0,United Kingdom
15838,11,21,33350.76,1588.1314285714286,56,9007,360,0.011834319526627219,United Kingdom
15839,25,5,1020.74,204.148,56,670,122,0.046153846153846156,United Kingdom
15840,59,3,345.66,115.22000000000001,26,394,113,0.03571428571428571,United Kingdom
15841,64,6,1209.1,201.51666666666665,36,926,274,0.06,United Kingdom
15843,304,1,118.95000000000002,118.95000000000002,8,27,0,0.0,United Kingdom
15844,46,1,130.73999999999998,130.73999999999998,11,134,0,0.0,United Kingdom
15845,18,10,3650.87,365.087,97,1918,319,0.014285714285714285,United Kingdom
15847,38,2,389.27,194.635,22,449,249,0.0,United Kingdom
15850,19,2,238.85,119.425,87,302,148,0.0,United Kingdom
15852,187,2,160.71,80.355,22,48,10,0.0,United Kingdom
15853,52,1,110.8,110.8,29,135,0,0.0,United Kingdom
15854,4,12,2974.65,247.88750000000002,105,939,357,0.0,United Kingdom
15855,137,5,712.24,142.448,59,470,126,0.0,United Kingdom
15856,4,31,16173.67,521.7312903225807,297,10941,361,0.01225114854517611,United Kingdom
15857,19,1,297.0,297.0,14,308,0,0.0,United Kingdom
15858,16,5,1438.85,287.77,145,1167,351,0.0,United Kingdom
15860,41,8,977.21,122.15125,105,440,327,0.0,United Kingdom
15861,12,9,3000.36,333.37333333333333,339,2543,254,0.0018281535648994515,United Kingdom
15862,8,4,832.88,208.22,142,585,365,0.0,United Kingdom
15863,26,2,68.84,34.42,18,19,167,0.0,United Kingdom
15864,22,8,1769.7800000000002,221.22250000000003,16,1044,293,0.16666666666666666,United Kingdom
15865,41,3,895.13,298.37666666666667,37,368,173,0.0,United Kingdom
15866,101,1,230.53,230.53,43,126,0,0.0,United Kingdom
15867,5,16,3797.79,237.361875,302,2052,363,0.004319654427645789,United Kingdom
15869,277,2,149.64,74.82,13,175,0,0.0,United Kingdom
15870,33,1,354.09000000000003,354.09000000000003,68,335,0,0.0,United Kingdom
15872,15,2,360.93,180.465,101,212,0,0.0,United Kingdom
15874,63,9,4330.67,481.18555555555554,123,2506,220,0.12408759124087591,United Kingdom
15877,2,3,440.78,146.92666666666665,122,246,16,0.015267175572519083,United Kingdom
15880,369,2,313.28000000000003,156.64000000000001,95,187,0,0.009433962264150943,United Kingdom
15881,312,8,438.24,54.78,26,199,52,0.09375,United Kingdom
15882,199,5,495.36,99.072,23,266,169,0.041666666666666664,United Kingdom
15883,2,2,396.48,198.24,42,223,31,0.0,United Kingdom
15885,93,3,379.35,126.45,18,111,216,0.0,United Kingdom
15886,60,1,181.09,181.09,12,147,0,0.0,United Kingdom
15888,80,2,141.27,70.635,11,60,0,0.14285714285714285,United Kingdom
15889,157,2,446.87,223.435,79,215,212,0.0,United Kingdom
15891,227,1,524.52,524.52,60,442,0,0.0,United Kingdom
15894,253,2,263.55,131.775,35,168,115,0.0,United Kingdom
15895,150,1,179.17,179.17,11,94,0,0.0,United Kingdom
15897,194,2,222.05,111.025,17,261,0,0.0,United Kingdom
