CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TenureDays,CancellationRate,FirstPurchase
15637,53,1,223.36,223.36,15,0,0.0,2011-10-18 08:28:00
15638,301,1,0.01,0.01,2,0,1.0,2011-02-11 15:12:00
15639,134,1,425.32,425.32,25,0,0.0,2011-07-28 14:30:00
15640,4,17,12433.34,731.3729411764706,241,367,0.022222222222222223,2010-12-02 15:40:00
15641,105,4,1887.2,471.8,102,253,0.0,2010-12-15 14:45:00
15643,179,6,647.4,107.89999999999999,31,103,0.08333333333333333,2011-03-02 14:34:00
15644,166,4,813.0,203.25,166,94,0.0,2011-03-23 15:37:00
15645,19,1,612.01,612.01,50,0,0.0,2011-11-21 11:55:00
15646,158,4,425.14000000000004,106.28500000000001,35,214,0.027777777777777776,2010-12-02 16:59:00
15648,204,4,599.9,149.975,24,62,0.10714285714285714,2011-03-17 18:59:00
15649,336,2,816.0,408.0,1,31,0.0,2010-12-07 10:06:00
15651,37,3,646.3,215.4333333333333,27,223,0.0,2011-03-24 08:56:00
15652,91,1,337.74,337.74,21,0,0.0,2011-09-09 14:22:00
15653,93,2,877.4399999999999,438.71999999999997,4,23,0.0,2011-08-16 09:50:00
15654,9,2,922.53,461.265,15,16,0.0,2011-11-13 15:15:00
15655,233,2,511.32,255.66,34,10,0.08108108108108109,2011-04-10 15:25:00
15656,45,4,748.5,187.125,46,238,0.0,2011-02-28 15:32:00
15657,23,1,30.0,30.0,1,0,0.0,2011-11-17 12:19:00
15658,190,8,958.9,119.8625,40,182,0.14285714285714285,2010-12-02 10:53:00
15659,44,1,306.45,306.45,11,0,0.0,2011-10-27 09:23:00
15660,25,12,1552.01,129.33416666666668,55,340,0.0425531914893617,2010-12-09 09:49:00
15661,317,2,309.8,154.9,4,21,0.0,2011-01-05 12:32:00
15663,106,1,138.14,138.14,9,0,0.0,2011-08-25 15:50:00
15664,51,2,358.63,179.315,19,308,0.10526315789473684,2010-12-15 17:05:00
15665,168,2,2242.01,1121.005,92,74,0.0,2011-04-10 15:09:00
15667,40,1,301.32,301.32,13,0,0.0,2011-10-31 10:56:00
15668,218,1,76.32000000000001,76.32000000000001,1,0,0.0,2011-05-06 10:39:00
15669,40,5,677.69,135.538,31,223,0.05714285714285714,2011-03-21 09:13:00
15670,297,1,173.05,173.05,12,0,0.0,2011-02-16 10:50:00
15671,19,10,2635.4900000000002,263.54900000000004,52,252,0.037037037037037035,2011-03-14 09:37:00
15673,88,4,2881.02,720.255,107,238,0.0,2011-01-16 16:25:00
15674,73,8,1744.02,218.0025,88,181,0.15555555555555556,2011-03-30 09:19:00
15675,81,3,323.69,107.89666666666666,20,198,0.0,2011-03-04 14:21:00
15676,9,5,3324.09,664.818,191,274,0.06481481481481481,2011-03-01 10:19:00
15677,49,1,657.23,657.23,33,0,0.0,2011-10-21 15:36:00
15678,53,1,352.7,352.7,12,0,0.0,2011-10-18 09:25:00
15679,24,4,781.28,195.32,98,158,0.0,2011-06-10 08:24:00
15680,9,3,1333.68,444.56,61,356,0.0,2010-12-08 14:43:00
15681,18,6,946.36,157.72666666666666,32,261,0.208955223880597,2011-03-04 13:46:00
15683,117,1,193.75,193.75,10,0,0.0,2011-08-14 12:56:00
15687,9,11,2981.5,271.04545454545456,119,321,0.011904761904761904,2011-01-13 15:13:00
15689,120,2,254.1,127.05,8,241,0.0,2010-12-13 09:57:00
15690,4,2,239.76,119.88,19,96,0.0,2011-08-31 11:40:00
15691,252,1,136.8,136.8,2,0,0.0,2011-04-01 15:13:00
15692,28,1,191.04,191.04,12,0,0.0,2011-11-11 14:12:00
15694,1,15,6423.6,428.24,42,372,0.012658227848101266,2010-12-02 07:49:00
15695,267,2,409.98,204.99,22,0,0.0,2011-03-18 08:31:00
15696,33,12,2644.46,220.37166666666667,140,293,0.03389830508474576,2011-01-17 11:24:00
15699,18,1,309.65,309.65,18,0,0.0,2011-11-22 08:26:00
15700,172,3,664.03,221.34333333333333,85,1,0.033707865168539325,2011-06-19 15:36:00
15701,2,4,1542.14,385.535,193,108,0.0,2011-08-21 12:36:00
15703,265,1,211.5,211.5,5,0,0.0,2011-03-20 10:51:00
15704,140,4,2293.62,573.405,79,75,0.0,2011-05-08 12:42:00
15705,201,1,143.1,143.1,6,0,0.0,2011-05-22 15:37:00
15706,60,7,1001.8100000000001,143.1157142857143,50,56,0.06779661016949153,2011-08-15 14:32:00
15707,35,4,945.58,236.395,126,51,0.0,2011-09-14 14:19:00
15708,41,11,3329.7200000000003,302.7018181818182,124,329,0.030303030303030304,2010-12-05 10:25:00
15709,284,1,133.25,133.25,6,0,0.0,2011-03-01 10:38:00
15712,9,5,1072.3600000000001,214.47200000000004,41,278,0.0,2011-02-25 11:32:00
15713,143,3,346.75,115.58333333333333,18,222,0.05,2010-12-08 15:16:00
15714,12,2,330.88,165.44,34,66,0.0,2011-09-23 11:25:00
15716,146,4,1118.81,279.7025,101,223,0.0,2010-12-05 12:26:00
15717,234,1,150.3,150.3,7,0,0.0,2011-04-19 13:21:00
15719,33,14,5043.96,360.28285714285715,299,304,0.0010660980810234541,2011-01-06 12:31:00
15720,24,1,598.73,598.73,128,0,0.0,2011-11-15 14:48:00
15721,12,1,507.08,507.08,80,0,0.0,2011-11-28 12:14:00
15722,36,6,2181.21,363.535,47,254,0.041666666666666664,2011-02-22 12:24:00
15723,365,1,203.1,203.1,37,0,0.0,2010-12-10 11:12:00
15724,201,3,212.3,70.76666666666667,11,83,0.08333333333333333,2011-02-28 10:40:00
15725,15,1,415.25,415.25,32,0,0.0,2011-11-24 14:51:00
15727,17,7,5178.96,739.8514285714285,213,342,0.0,2010-12-15 15:47:00
15728,49,1,0.01,0.01,4,0,1.0,2011-10-21 14:03:00
15729,198,2,62.0,31.0,5,14,0.16666666666666666,2011-05-11 12:36:00
15730,66,4,1108.38,277.095,68,140,0.0410958904109589,2011-05-17 12:43:00
15732,212,2,294.12,147.06,13,159,0.0,2010-12-02 15:00:00
15733,283,1,162.3,162.3,10,0,0.0,2011-03-02 09:05:00
15734,115,2,1339.45,669.725,25,85,0.0,2011-05-23 14:59:00
15737,15,12,1121.21,93.43416666666667,60,228,0.1111111111111111,2011-04-11 10:01:00
15738,19,19,4788.77,252.0405263157895,46,353,0.017045454545454544,2010-12-02 12:50:00
15739,66,1,449.12,449.12,8,0,0.0,2011-10-04 13:42:00
15740,49,1,154.88,154.88,9,0,0.0,2011-10-21 14:29:00
15743,16,4,784.46,196.115,59,168,0.0,2011-06-08 10:14:00
15744,78,1,34.8,34.8,3,0,0.0,2011-09-23 09:52:00
15745,9,6,1071.24,178.54,57,227,0.046153846153846156,2011-04-17 13:04:00
15746,134,2,182.96,91.48,28,0,0.034482758620689655,2011-07-28 15:21:00
15747,13,3,974.04,324.68,52,160,0.0,2011-06-20 11:30:00
15748,40,1,149.31,149.31,19,0,0.0,2011-10-30 12:51:00
15749,235,4,21535.9,5383.975,6,97,0.3333333333333333,2011-01-11 12:55:00
15750,3,9,2451.23,272.3588888888889,214,364,0.006779661016949152,2010-12-08 10:36:00
15752,40,8,2628.93,328.61625,236,333,0.0024271844660194173,2010-12-02 09:43:00
15753,305,1,79.2,79.2,1,0,0.0,2011-02-08 12:41:00
15754,51,4,455.67,113.9175,24,195,0.034482758620689655,2011-04-07 12:24:00
15755,1,8,2318.88,289.86,127,293,0.053691275167785234,2011-02-18 11:53:00
15756,61,4,532.96,133.24,160,187,0.0,2011-04-04 14:00:00
15757,66,2,714.42,357.21,43,152,0.0,2011-05-06 11:40:00
15758,25,1,205.25,205.25,9,0,0.0,2011-11-15 10:48:00
15759,218,3,253.04,84.34666666666666,5,139,0.0,2010-12-16 15:29:00
15762,65,2,583.75,291.875,37,12,0.0,2011-09-23 15:17:00
15763,32,3,1048.67,349.5566666666667,58,45,0.031746031746031744,2011-09-23 12:10:00
15764,81,10,3245.47,324.54699999999997,150,195,0.0425531914893617,2011-03-08 09:23:00
15766,64,1,315.06,315.06,11,0,0.0,2011-10-06 17:03:00
15768,116,4,581.8299999999999,145.45749999999998,24,110,0.03571428571428571,2011-04-28 09:20:00
15769,7,29,51823.72,1787.024827586207,26,363,0.11564625850340136,2010-12-03 15:16:00
15773,6,1,635.6800000000001,635.6800000000001,10,0,0.0,2011-12-04 12:48:00
15774,69,1,270.8,270.8,25,0,0.0,2011-10-02 12:04:00
15775,245,1,104.9,104.9,7,0,0.0,2011-04-08 12:56:00
15776,133,1,241.62,241.62,18,0,0.0,2011-07-29 13:46:00
15777,241,5,1021.61,204.322,18,120,0.045454545454545456,2010-12-13 16:38:00
15780,184,3,475.28000000000003,158.42666666666668,26,174,0.0,2010-12-17 11:43:00
15781,25,4,333.56,83.39,20,280,0.047619047619047616,2011-02-07 09:15:00
15782,10,4,2593.94,648.485,34,79,0.022727272727272728,2011-09-11 14:29:00
15783,11,1,246.3,246.3,14,0,0.0,2011-11-29 09:50:00
15785,30,8,2303.75,287.96875,58,265,0.04597701149425287,2011-02-17 14:17:00
15786,44,5,4834.2,966.8399999999999,257,70,0.04642857142857143,2011-08-17 13:33:00
15787,26,3,948.05,316.01666666666665,156,35,0.0,2011-10-09 13:11:00
15789,358,1,351.3,351.3,25,0,0.0,2010-12-16 14:35:00
15790,10,1,220.85,220.85,34,0,0.0,2011-11-29 14:53:00
15791,44,3,1604.44,534.8133333333334,66,160,0.013157894736842105,2011-05-19 15:15:00
15793,9,4,948.96,237.24,6,259,0.07692307692307693,2011-03-16 10:45:00
15795,150,1,610.01,610.01,42,0,0.0,2011-07-13 10:43:00
15796,1,10,2666.61,266.661,71,301,0.014814814814814815,2011-02-10 15:40:00
15797,113,4,2207.4,551.85,8,206,0.0,2011-01-24 15:47:00
15799,76,3,884.14,294.7133333333333,94,258,0.0,2011-01-09 15:13:00
15800,107,2,699.08,349.54,116,139,0.0,2011-04-07 12:39:00
15801,46,4,1042.19,260.5475,61,63,0.07246376811594203,2011-08-22 09:53:00
15802,143,3,0.01,0.01,1,0,0.6666666666666666,2011-07-20 11:23:00
15803,51,1,415.82000000000005,415.82000000000005,8,0,0.0,2011-10-19 14:56:00
15804,1,19,3848.55,202.55526315789476,170,198,0.040293040293040296,2011-05-25 10:12:00
15805,23,20,5452.17,272.6085,220,341,0.019543973941368076,2010-12-10 09:33:00
15806,46,3,784.58,261.5266666666667,24,230,0.0,2011-03-08 09:24:00
15807,50,3,903.9,301.3,48,26,0.0,2011-09-23 14:43:00
15808,306,5,3724.77,744.954,143,63,0.009523809523809525,2010-12-05 13:05:00
15809,36,6,399.21,66.535,31,267,0.18604651162790697,2011-02-10 11:16:00
15810,79,7,1145.43,163.63285714285715,66,218,0.20535714285714285,2011-02-16 09:11:00
15811,17,9,2171.32,241.2577777777778,117,348,0.04316546762589928,2010-12-09 15:29:00
15812,107,5,1801.14,360.228,36,210,0.0,2011-01-26 12:12:00
15813,208,2,1303.9099999999999,651.9549999999999,40,31,0.0,2011-04-14 09:09:00
15814,3,6,1842.73,307.12166666666667,64,47,0.02702702702702703,2011-10-20 09:04:00
15815,64,5,2100.6,420.12,33,196,0.0,2011-03-25 08:43:00
15819,49,4,1905.45,476.3625,96,227,0.0,2011-03-08 09:45:00
15820,320,1,206.98,206.98,17,0,0.0,2011-01-24 12:00:00
15821,44,2,570.96,285.48,57,17,0.0,2011-10-09 13:28:00
15822,3,2,885.47,442.735,28,356,0.0,2010-12-15 13:38:00
15823,337,2,0.01,0.01,17,34,0.9411764705882353,2010-12-02 15:08:00
15825,172,1,532.94,532.94,20,0,0.0,2011-06-20 13:27:00
15826,51,4,1649.3600000000001,412.34000000000003,64,159,0.014492753623188406,2011-05-13 10:44:00
15827,73,20,1641.48,82.074,73,299,0.1417910447761194,2010-12-02 13:06:00
15829,99,2,636.14,318.07,44,41,0.0,2011-07-22 10:23:00
15830,29,2,547.7,273.85,39,8,0.04878048780487805,2011-11-02 10:40:00
15831,58,4,747.76,186.94,64,265,0.014492753623188406,2011-01-19 14:44:00
15832,254,1,836.79,836.79,54,0,0.0,2011-03-30 15:29:00
15834,70,6,2084.9,347.48333333333335,243,301,0.010869565217391304,2010-12-02 16:45:00
15835,44,4,954.09,238.5225,47,286,0.0,2011-01-13 10:35:00
15836,45,2,117.47,58.735,10,4,0.16666666666666666,2011-10-20 17:13:00
15837,65,1,391.98,391.98,24,0,0.0,2011-10-06 09:01:00
15838,11,21,33350.76,1588.1314285714286,56,360,0.011834319526627219,2010-12-02 14:23:00
15839,25,5,1020.74,204.148,56,122,0.046153846153846156,2011-07-14 16:35:00
15840,59,3,345.66,115.22000000000001,26,113,0.03571428571428571,2011-06-20 11:42:00
15841,64,6,1209.1,201.51666666666665,36,274,0.06,2011-01-05 11:25:00
15843,304,1,118.95000000000002,118.95000000000002,8,0,0.0,2011-02-09 10:19:00
15844,46,1,130.73999999999998,130.73999999999998,11,0,0.0,2011-10-24 15:19:00
15845,18,10,3650.87,365.087,97,319,0.014285714285714285,2011-01-06 17:19:00
15847,38,2,389.27,194.635,22,249,0.0,2011-02-24 16:46:00
15850,19,2,238.85,119.425,87,148,0.0,2011-06-24 14:16:00
15852,187,2,160.71,80.355,22,10,0.0,2011-05-26 13:26:00
15853,52,1,110.8,110.8,29,0,0.0,2011-10-19 10:38:00
15854,4,12,2974.65,247.88750000000002,105,357,0.0,2010-12-13 11:47:00
15855,137,5,712.24,142.448,59,126,0.0,2011-03-21 12:32:00
15856,4,31,16173.67,521.7312903225807,297,361,0.01225114854517611,2010-12-09 13:34:00
15857,19,1,297.0,297.0,14,0,0.0,2011-11-21 12:18:00
15858,16,5,1438.85,287.77,145,351,0.0,2010-12-07 14:31:00
15860,41,8,977.21,122.15125,105,327,0.0,2010-12-06 11:38:00
15861,12,9,3000.36,333.37333333333333,339,254,0.0018281535648994515,2011-03-17 20:12:00
15862,8,4,832.88,208.22,142,365,0.0,2010-12-01 11:21:00
15863,26,2,68.84,34.42,18,167,0.0,2011-05-31 11:36:00
15864,22,8,1769.7800000000002,221.22250000000003,16,293,0.16666666666666666,2011-01-27 16:43:00
15865,41,3,895.13,298.37666666666667,37,173,0.0,2011-05-10 11:44:00
15866,101,1,230.53,230.53,43,0,0.0,2011-08-30 14:09:00
15867,5,16,3797.79,237.361875,302,363,0.004319654427645789,2010-12-05 14:17:00
15869,277,2,149.64,74.82,13,0,0.0,2011-03-07 17:19:00
15870,33,1,354.09000000000003,354.09000000000003,68,0,0.0,2011-11-07 10:58:00
15872,15,2,360.93,180.465,101,0,0.0,2011-11-25 11:54:00
15874,63,9,4330.67,481.18555555555554,123,220,0.12408759124087591,2011-02-28 13:28:00
15877,2,3,440.78,146.92666666666665,122,16,0.015267175572519083,2011-11-22 11:18:00
15880,369,2,313.28000000000003,156.64000000000001,95,0,0.009433962264150943,2010-12-05 13:00:00
15881,312,8,438.24,54.78,26,52,0.09375,2010-12-10 13:32:00
15882,199,5,495.36,99.072,23,169,0.041666666666666664,2010-12-06 13:01:00
15883,2,2,396.48,198.24,42,31,0.0,2011-11-06 14:50:00
15885,93,3,379.35,126.45,18,216,0.0,2011-02-03 15:28:00
15886,60,1,181.09,181.09,12,0,0.0,2011-10-10 14:25:00
15888,80,2,141.27,70.635,11,0,0.14285714285714285,2011-09-20 12:30:00
15889,157,2,446.87,223.435,79,212,0.0,2010-12-05 15:12:00
15891,227,1,524.52,524.52,60,0,0.0,2011-04-27 12:35:00
15894,253,2,263.55,131.775,35,115,0.0,2010-12-05 14:06:00
15895,150,1,179.17,179.17,11,0,0.0,2011-07-13 10:27:00
15897,194,2,222.05,111.025,17,0,0.0,2011-05-29 13:32:00
15898,1,6,1384.68,230.78,70,367,0.011494252873563218,2010-12-06 11:01:00
15899,369,1,56.25,56.25,4,0,0.0,2010-12-06 10:36:00
15900,24,1,351.11,351.11,44,0,0.0,2011-11-16 12:19:00
15901,17,3,363.88,121.29333333333334,102,138,0.0,2011-07-08 12:18:00
15903,10,8,5126.34,640.7925,46,285,0.013333333333333334,2011-02-17 14:04:00
15904,8,1,164.68,164.68,30,0,0.0,2011-12-01 14:50:00
15906,20,8,1521.79,190.22375,114,235,0.006622516556291391,2011-03-29 13:18:00
15907,4,3,967.45,322.48333333333335,175,206,0.0,2011-05-13 13:01:00
15909,174,1,191.94,191.94,7,0,0.0,2011-06-19 10:38:00
15910,1,8,1232.18,154.0225,215,315,0.0,2011-01-27 11:55:00
15912,178,2,264.62,132.31,19,54,0.0,2011-04-20 17:10:00
15916,16,10,1491.24,149.124,125,350,0.03125,2010-12-08 12:49:00
15917,248,1,123.1,123.1,12,0,0.0,2011-04-06 10:40:00
15918,191,2,334.23,167.115,33,80,0.0,2011-03-13 15:55:00
15919,20,2,639.89,319.945,103,349,0.0,2010-12-06 11:26:00
15920,154,4,167.5,41.875,53,0,0.0,2011-07-08 15:16:00
15921,173,1,336.03000000000003,336.03000000000003,24,0,0.0,2011-06-20 11:03:00
15922,372,2,363.6,181.8,11,0,0.08333333333333333,2010-12-01 13:51:00
15923,373,1,127.08,127.08,21,0,0.0,2010-12-02 12:16:00
15925,194,1,207.15,207.15,12,0,0.0,2011-05-29 15:35:00
15930,67,1,426.63,426.63,21,0,0.0,2011-10-03 14:52:00
15932,4,11,2461.85,223.80454545454543,93,285,0.03361344537815126,2011-02-23 14:50:00
15933,21,3,1107.46,369.15333333333336,63,65,0.0,2011-09-14 12:05:00
15935,239,2,416.86,208.43,12,2,0.0,2011-04-12 09:35:00
15937,64,1,145.35,145.35,7,0,0.0,2011-10-06 15:48:00
15938,112,5,404.58,80.916,13,211,0.0,2011-01-20 10:11:00
15939,90,16,6102.26,381.39125,28,241,0.012987012987012988,2011-01-12 12:43:00
15940,311,2,31.799999999999997,15.899999999999999,2,0,0.5,2011-02-01 16:18:00
15942,134,1,337.44,337.44,14,0,0.0,2011-07-29 09:01:00
15944,277,1,325.1,325.1,6,0,0.0,2011-03-08 10:33:00
15945,365,1,181.0,181.0,2,0,0.0,2010-12-09 13:14:00
15947,83,1,1708.24,1708.24,29,0,0.0,2011-09-18 10:46:00
15948,8,2,955.24,477.62,51,35,0.0,2011-10-27 08:35:00
15949,17,2,364.72,182.36,12,54,0.0,2011-09-29 17:34:00
15950,2,5,1705.26,341.052,86,357,0.04854368932038835,2010-12-15 11:56:00
15951,1,3,669.57,223.19000000000003,36,284,0.046511627906976744,2011-02-27 11:57:00
15952,34,4,806.57,201.6425,65,191,0.0,2011-04-28 12:55:00
15953,15,10,1634.53,163.453,65,354,0.04854368932038835,2010-12-05 15:15:00
15955,24,16,4389.81,274.363125,137,348,0.010810810810810811,2010-12-02 11:22:00
15957,32,1,428.89,428.89,40,0,0.0,2011-11-08 12:14:00
15958,74,1,104.35,104.35,7,0,0.0,2011-09-26 13:41:00
15963,20,2,470.76,235.38,26,25,0.0,2011-10-25 13:05:00
15965,17,4,845.64,211.41,88,350,0.0,2010-12-07 13:18:00
15967,23,2,418.83,209.415,73,295,0.0,2011-01-25 11:57:00
15969,3,4,582.9,145.725,20,182,0.047619047619047616,2011-06-07 12:19:00
15970,304,1,314.1,314.1,11,0,0.0,2011-02-09 12:08:00
15971,18,12,4199.85,349.9875,10,293,0.0,2011-02-01 16:47:00
15973,236,3,99.77000000000002,33.256666666666675,4,130,0.3333333333333333,2010-12-08 11:42:00
15974,39,8,3429.55,428.69375,141,249,0.005649717514124294,2011-02-24 10:10:00
15975,84,1,371.01,371.01,24,0,0.0,2011-09-16 13:33:00
15976,165,2,430.94,215.47,83,54,0.0,2011-05-03 17:12:00
15977,17,2,1054.73,527.365,48,21,0.0,2011-10-31 16:24:00
15978,77,1,1098.78,1098.78,49,0,0.0,2011-09-23 15:21:00
15980,89,3,2398.86,799.62,40,165,0.0,2011-03-30 15:05:00
15981,25,8,3408.48,426.06,53,286,0.0,2011-02-01 13:50:00
15983,22,4,1475.02,368.755,82,351,0.0,2010-12-01 12:15:00
15984,3,11,2816.97,256.0881818181818,217,365,0.01818181818181818,2010-12-06 13:21:00
15985,123,3,1037.42,345.8066666666667,29,113,0.02631578947368421,2011-04-17 11:04:00
15986,30,1,168.12,168.12,14,0,0.0,2011-11-09 15:17:00
15987,12,7,1451.28,207.32571428571427,110,356,0.0,2010-12-06 08:34:00
15988,19,1,158.03,158.03,26,0,0.0,2011-11-20 13:23:00
15990,44,2,792.11,396.055,52,243,0.0,2011-02-25 15:35:00
15992,4,1,41.989999999999995,41.989999999999995,3,0,0.0,2011-12-06 11:00:00
15993,9,10,2756.82,275.682,336,35,0.014285714285714285,2011-10-26 16:21:00
15994,55,1,427.07,427.07,31,0,0.0,2011-10-16 12:28:00
15996,88,7,1044.78,149.25428571428571,103,277,0.007633587786259542,2010-12-08 15:59:00
15998,37,6,3084.17,514.0283333333333,373,325,0.005893909626719057,2010-12-12 13:32:00
16000,3,3,12393.7,4131.233333333334,9,0,0.0,2011-12-07 12:14:00
16003,30,5,2735.37,547.074,82,329,0.0,2010-12-15 12:09:00
16005,12,4,615.39,153.8475,173,258,0.0,2011-03-14 11:46:00
16006,211,1,101.4,101.4,8,0,0.0,2011-05-12 13:12:00
16007,48,4,1701.94,425.485,221,167,0.0,2011-05-08 13:32:00
16008,24,3,478.78,159.59333333333333,29,180,0.0,2011-05-19 10:54:00
16009,22,4,992.71,248.1775,68,137,0.0,2011-07-03 11:26:00
16010,246,3,407.5,135.83333333333334,62,116,0.0,2010-12-12 12:18:00
16011,8,16,3362.71,210.169375,99,357,0.0,2010-12-08 16:34:00
16012,35,3,1415.29,471.7633333333333,87,119,0.0,2011-07-07 18:02:00
16013,4,54,33366.25,617.8935185185185,34,367,0.07947019867549669,2010-12-03 13:09:00
16014,36,4,653.13,163.2825,123,255,0.02027027027027027,2011-02-21 17:42:00
16015,4,4,690.54,172.635,146,45,0.010869565217391304,2011-10-21 12:56:00
16016,3,10,1483.31,148.331,156,363,0.008438818565400843,2010-12-08 12:36:00
16017,47,1,211.88,211.88,26,0,0.0,2011-10-23 12:56:00
16018,39,2,408.90000000000003,204.45000000000002,26,141,0.0,2011-06-12 13:52:00
16019,2,10,3450.2400000000002,345.024,133,362,0.030303030303030304,2010-12-10 12:29:00
16020,17,3,851.01,283.67,42,48,0.0,2011-10-05 13:54:00
16022,260,1,628.28,628.28,68,0,0.0,2011-03-24 13:16:00
16023,46,3,719.81,239.93666666666664,90,220,0.0,2011-03-18 13:32:00
16024,12,1,251.24,251.24,61,0,0.0,2011-11-27 13:26:00
16025,30,1,439.65999999999997,439.65999999999997,28,0,0.0,2011-11-10 11:45:00
16026,43,1,236.09,236.09,30,0,0.0,2011-10-27 13:53:00
16027,92,7,852.12,121.73142857142857,12,210,0.058823529411764705,2011-02-10 12:19:00
16029,39,76,50992.61,670.9553947368421,46,335,0.11678832116788321,2010-12-01 09:57:00
16030,310,1,331.24,331.24,28,0,0.0,2011-02-03 11:28:00
16031,92,2,548.94,274.47,91,154,0.0,2011-04-06 14:23:00
16033,6,27,8727.61,323.24481481481484,539,364,0.013020833333333334,2010-12-05 10:36:00
16034,196,3,437.7,145.9,18,136,0.0,2011-01-11 11:54:00
16036,87,2,758.92,379.46,55,176,0.0,2011-03-21 13:01:00
16037,270,3,855.02,285.00666666666666,37,88,0.0,2010-12-16 10:18:00
16038,8,4,454.33000000000004,113.58250000000001,24,194,0.07142857142857142,2011-05-22 11:29:00
16040,65,3,1313.55,437.84999999999997,57,203,0.0,2011-03-16 09:58:00
16041,31,3,3166.4,1055.4666666666667,6,110,0.0,2011-07-21 16:27:00
16042,22,7,1147.37,163.91,68,350,0.05333333333333334,2010-12-02 12:50:00
16043,38,4,773.99,193.4975,30,280,0.0,2011-01-26 11:14:00
16045,120,4,1340.7,335.175,71,170,0.0,2011-02-22 14:55:00
16048,86,3,243.69000000000003,81.23,9,287,0.1111111111111111,2010-12-01 15:27:00
16049,40,3,1111.79,370.59666666666664,248,34,0.0,2011-09-25 14:33:00
16050,174,1,137.9,137.9,10,0,0.0,2011-06-19 11:44:00
16052,54,1,362.06,362.06,34,0,0.0,2011-10-16 15:13:00
16053,33,2,1511.95,755.975,81,89,0.0,2011-08-09 14:57:00
16054,145,1,783.9,783.9,70,0,0.0,2011-07-17 13:08:00
16055,221,1,134.8,134.8,8,0,0.0,2011-05-03 09:26:00
16056,45,1,664.85,664.85,66,0,0.0,2011-10-25 15:19:00
16057,4,10,2140.2200000000003,214.02200000000002,109,280,0.09701492537313433,2011-02-28 10:35:00
16059,66,6,1459.8600000000001,243.31000000000003,126,301,0.0,2010-12-07 10:36:00
16061,269,1,0.01,0.01,1,0,1.0,2011-03-15 14:41:00
16062,10,4,1153.62,288.405,50,355,0.0,2010-12-10 12:00:00
16063,260,1,335.32,335.32,23,0,0.0,2011-03-24 14:55:00
16065,365,1,372.09,372.09,71,0,0.0,2010-12-09 13:03:00
16066,17,5,1521.87,304.37399999999997,77,107,0.0,2011-08-07 14:33:00
16070,22,2,852.15,426.075,32,9,0.0,2011-11-07 16:36:00
16071,45,1,326.24,326.24,21,0,0.0,2011-10-26 11:14:00
16072,288,1,584.3199999999999,584.3199999999999,23,0,0.0,2011-02-24 14:32:00
16073,292,2,94.35,47.175,1,5,0.5,2011-02-15 15:41:00
16076,3,11,2173.53,197.5936363636364,71,205,0.015267175572519083,2011-05-15 12:31:00
16078,284,1,79.2,79.2,1,0,0.0,2011-03-01 09:47:00
16079,17,3,1352.0,450.6666666666667,18,23,0.0,2011-10-30 13:06:00
16080,82,3,176.6,58.86666666666667,10,192,0.09090909090909091,2011-03-10 14:44:00
16081,56,5,2806.9,561.38,175,310,0.0,2010-12-08 11:16:00
16083,101,2,1317.62,658.81,31,259,0.0,2010-12-14 11:51:00
16084,299,1,436.18,436.18,38,0,0.0,2011-02-13 16:05:00
16085,23,5,981.51,196.302,123,297,0.0,2011-01-23 12:07:00
16086,59,6,1119.31,186.55166666666665,24,307,0.025,2010-12-07 13:45:00
16091,155,2,315.06,157.53,16,43,0.0,2011-05-25 09:18:00
16092,99,5,779.36,155.872,37,155,0.03773584905660377,2011-03-30 15:38:00
16093,107,1,17.0,17.0,1,0,0.0,2011-08-25 11:09:00
16094,12,6,1041.83,173.63833333333332,48,325,0.05970149253731343,2011-01-06 17:36:00
16096,264,1,320.62,320.62,12,0,0.0,2011-03-20 13:38:00
16097,240,1,185.04999999999998,185.04999999999998,10,0,0.0,2011-04-13 13:47:00
16098,88,7,2005.63,286.5185714285714,34,286,0.0,2010-12-01 09:45:00
16099,50,3,731.9,243.96666666666667,29,175,0.0,2011-04-28 08:34:00
16101,9,3,1245.96,415.32,76,61,0.08433734939759036,2011-09-30 10:18:00
16102,42,3,1842.14,614.0466666666667,41,86,0.0,2011-08-03 12:50:00
16103,7,6,1429.64,238.27333333333334,30,226,0.0,2011-04-20 12:28:00
16104,62,1,302.36,302.36,28,0,0.0,2011-10-09 10:23:00
16105,249,1,336.96,336.96,13,0,0.0,2011-04-05 10:13:00
16106,66,1,108.38,108.38,6,0,0.0,2011-10-05 10:37:00
16107,18,7,3204.1600000000003,457.7371428571429,16,165,0.0,2011-06-09 18:42:00
16108,85,2,816.1,408.05,48,0,0.02040816326530612,2011-09-16 11:48:00
16109,219,2,611.88,305.94,18,89,0.0,2011-02-04 12:37:00
16110,45,3,1337.48,445.82666666666665,283,266,0.0,2011-02-01 14:01:00
16112,143,4,195.73999999999998,48.934999999999995,15,195,0.0,2011-01-05 11:47:00
16113,183,1,161.38,161.38,30,0,0.0,2011-06-09 16:16:00
16114,171,1,135.75000000000003,135.75000000000003,8,0,0.0,2011-06-22 10:13:00
16115,10,8,1667.97,208.49625,169,282,0.0,2011-02-20 12:14:00
16116,206,2,592.88,296.44,34,5,0.02857142857142857,2011-05-12 12:01:00
16117,190,1,232.21,232.21,30,0,0.0,2011-06-03 11:42:00
