CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TenureDays,CancellationRate,FirstPurchase,IsSyntheticOutlier,AnomalyScore
15347,366.0,1.0,201.6,201.6,5.0,0.0,0.0,2010-12-08 15:25:00,0,0.4741421351032863
15348,72.0,1.0,158.04,158.04,9.0,0.0,0.0,2011-09-28 13:17:00,0,0.3908057697368095
15349,158.0,2.0,473.81,236.905,65.0,29.0,0.0,2011-06-05 15:46:00,0,0.4154171914543714
15350,373.0,1.0,115.65,115.65,5.0,0.0,0.0,2010-12-01 13:33:00,0,0.48753073582375384
15351,12.0,10.0,1862.14,186.214,160.0,357.0,0.0343347639484978,2010-12-05 10:48:00,0,0.4453360239358618
15353,255.0,2.0,777.02,388.51,59.0,113.0,0.0,2010-12-07 11:49:00,0,0.4532262552215786
15355,29.0,2.0,277.05,138.525,9.0,23.0,0.0,2011-10-17 15:22:00,0,0.4125203948967663
15356,31.0,10.0,2766.5,276.65,215.0,336.0,0.0,2010-12-06 14:05:00,0,0.43890221913755695
15358,5.0,29.0,8234.8,283.9586206896552,292.0,360.0,0.017825311942959,2010-12-09 10:04:00,0,0.5067561517678353
15360,40.0,1.0,427.93,427.93,13.0,0.0,0.0,2011-10-31 09:35:00,0,0.3956992185487031
15361,362.0,1.0,418.92,418.92,7.0,0.0,0.0,2010-12-13 09:52:00,0,0.47934100864325313
15363,241.0,2.0,318.05,159.025,16.0,131.0,0.0588235294117647,2010-12-02 12:28:00,0,0.4577581157072481
15364,96.0,2.0,913.19,456.595,29.0,158.0,0.0,2011-03-30 13:39:00,0,0.40183567491407884
15365,26.0,9.0,1330.45,147.82777777777778,66.0,289.0,0.2450331125827814,2011-01-28 13:08:00,0,0.5222980181219748
15366,75.0,2.0,602.51,301.255,37.0,282.0,0.0,2010-12-16 15:59:00,0,0.41219691820994697
15367,57.0,5.0,1867.69,373.538,92.0,218.0,0.0104166666666666,2011-03-09 13:53:00,0,0.40144117067552465
15368,21.0,1.0,446.94000000000005,446.94000000000005,4.0,0.0,0.0,2011-11-18 14:42:00,0,0.4410537811845592
15369,144.0,1.0,0.01,0.01,1.0,0.0,1.0,2011-07-18 15:11:00,0,0.7278646085781666
15370,41.0,8.0,2360.55,295.06875,65.0,291.0,0.0105263157894736,2011-01-11 11:32:00,0,0.4049612093335278
15372,137.0,1.0,2007.4,2007.4,27.0,0.0,0.0,2011-07-25 16:39:00,0,0.48001226765576377
15373,8.0,13.0,2213.11,170.23923076923077,74.0,363.0,0.0364963503649635,2010-12-03 14:40:00,0,0.44771152363172
15374,129.0,1.0,168.0,168.0,3.0,0.0,0.0,2011-08-03 09:59:00,0,0.42846084583887006
15376,40.0,3.0,1233.36,411.12000000000006,100.0,182.0,0.0,2011-05-01 13:45:00,0,0.39969611073864914
15379,169.0,8.0,3631.89,453.98625,145.0,189.0,0.010204081632653,2010-12-16 13:02:00,0,0.4860810907162626
15380,9.0,6.0,1682.36,280.3933333333334,22.0,356.0,0.027027027027027,2010-12-09 15:01:00,0,0.44559465345795224
15381,214.0,2.0,596.85,298.425,8.0,54.0,0.0,2011-03-16 13:44:00,0,0.44440240219966554
15382,15.0,8.0,5927.86,740.9825,193.0,280.0,0.0130718954248366,2011-02-17 12:01:00,0,0.4601099483582859
15384,170.0,3.0,635.76,211.92,35.0,202.0,0.0465116279069767,2010-12-02 17:27:00,0,0.45002656657841206
15385,40.0,1.0,316.88,316.88,12.0,0.0,0.0,2011-10-30 15:11:00,0,0.38880714307010045
15386,186.0,1.0,394.14,394.14,31.0,0.0,0.0,2011-06-06 13:47:00,0,0.40194372957368213
15388,270.0,1.0,140.54,140.54,10.0,0.0,0.0,2011-03-14 13:53:00,0,0.4131638087994451
15389,172.0,1.0,500.0,500.0,1.0,0.0,0.0,2011-06-20 16:18:00,0,0.48253227713745134
15392,5.0,5.0,1515.73,303.146,74.0,355.0,0.0117647058823529,2010-12-14 15:50:00,0,0.4211859889599548
15393,16.0,2.0,231.86,115.93,10.0,264.0,0.0,2011-03-03 16:58:00,0,0.4384708942594978
15394,10.0,4.0,2183.54,545.885,54.0,348.0,0.0,2010-12-16 12:46:00,0,0.4337677340680074
15395,326.0,1.0,107.45,107.45,7.0,0.0,0.0,2011-01-18 12:40:00,0,0.4527516179217627
15396,113.0,1.0,288.18,288.18,14.0,0.0,0.0,2011-08-19 10:56:00,0,0.38421667068721577
15397,290.0,1.0,94.0,94.0,6.0,0.0,0.0,2011-02-23 09:25:00,0,0.4512334353491312
15398,16.0,3.0,1339.63,446.54333333333335,60.0,62.0,0.0135135135135135,2011-09-22 14:56:00,0,0.4119393337153356
15399,1.0,3.0,815.77,271.92333333333335,45.0,77.0,0.0,2011-09-21 15:57:00,0,0.39440554520227533
15400,92.0,6.0,666.7,111.11666666666667,10.0,186.0,0.0769230769230769,2011-03-06 11:27:00,0,0.4717744902028699
15402,149.0,2.0,626.77,313.385,35.0,47.0,0.0,2011-05-27 13:32:00,0,0.4050988403096181
15405,189.0,1.0,349.1,349.1,8.0,0.0,0.0,2011-06-03 14:44:00,0,0.40768929153670824
15406,18.0,4.0,426.61,106.6525,51.0,282.0,0.0862068965517241,2011-02-11 16:19:00,0,0.4503047211577608
15407,34.0,4.0,1056.44,264.11,142.0,271.0,0.0,2011-02-07 13:18:00,0,0.40448619788588247
15408,264.0,1.0,267.18,267.18,34.0,0.0,0.0,2011-03-20 15:02:00,0,0.4121155789572163
15410,84.0,8.0,3450.84,431.355,48.0,177.0,0.0,2011-03-23 10:15:00,0,0.43473871696563415
15411,26.0,5.0,1346.38,269.276,86.0,156.0,0.01,2011-06-10 12:30:00,0,0.4002469143827366
15412,171.0,1.0,190.53,190.53,10.0,0.0,0.0,2011-06-21 15:24:00,0,0.39482977267680447
15414,10.0,3.0,774.9000000000001,258.3,37.0,232.0,0.0,2011-04-11 13:45:00,0,0.3913221906574151
15415,313.0,1.0,572.8100000000001,572.8100000000001,46.0,0.0,0.0,2011-01-30 14:13:00,0,0.4558995546425326
15416,65.0,5.0,3974.37,794.874,165.0,218.0,0.005181347150259,2011-03-02 08:41:00,0,0.4548439084942513
15417,85.0,1.0,508.8,508.8,28.0,0.0,0.0,2011-09-15 15:26:00,0,0.3919923313767364
15419,25.0,1.0,135.86,135.86,8.0,0.0,0.0,2011-11-15 09:23:00,0,0.40495944160495445
15421,59.0,4.0,950.36,237.59,40.0,251.0,0.0,2011-02-02 14:36:00,0,0.39230637831922704
15422,323.0,2.0,97.7,48.85,6.0,0.0,0.0,2011-01-20 14:17:00,0,0.5106946309143288
15423,38.0,1.0,43.5,43.5,2.0,0.0,0.0,2011-11-01 14:01:00,0,0.5192230236904932
15424,254.0,2.0,383.34,191.67,17.0,0.0,0.0,2011-03-30 13:00:00,0,0.41772849621377806
15426,19.0,7.0,1429.9,204.27142857142857,222.0,350.0,0.0266666666666666,2010-12-05 13:55:00,0,0.4475281008589944
15427,33.0,3.0,1483.14,494.38000000000005,233.0,13.0,0.0,2011-10-23 14:47:00,0,0.4508224366536687
15428,15.0,1.0,93.78,93.78,6.0,0.0,0.0,2011-11-24 16:54:00,0,0.43936080738847005
15429,27.0,3.0,364.9,121.63333333333334,77.0,48.0,0.0120481927710843,2011-09-25 13:42:00,0,0.41805299179108746
15432,23.0,1.0,171.19,171.19,10.0,0.0,0.0,2011-11-16 16:30:00,0,0.3979876450152389
15433,79.0,3.0,417.87,139.29,40.0,188.0,0.2264150943396226,2011-03-17 14:12:00,0,0.4908706263687856
15434,8.0,6.0,997.48,166.24666666666667,40.0,191.0,0.0677966101694915,2011-05-23 14:18:00,0,0.4207114977896155
15435,22.0,1.0,149.29,149.29,29.0,0.0,0.0,2011-11-17 16:39:00,0,0.39605990158331444
15436,12.0,3.0,1122.53,374.1766666666667,243.0,221.0,0.0,2011-04-19 16:52:00,0,0.42953179087109655
15437,262.0,1.0,200.16,200.16,44.0,0.0,0.0,2011-03-22 13:11:00,0,0.42202314138210506
15438,131.0,1.0,156.57999999999998,156.57999999999998,25.0,0.0,0.0,2011-07-31 14:19:00,0,0.3934440196418832
15440,55.0,3.0,383.68,127.89333333333332,50.0,154.0,0.0,2011-05-15 11:30:00,0,0.39874027514201554
15442,249.0,1.0,594.0,594.0,2.0,0.0,0.0,2011-04-05 12:24:00,0,0.48180304224065096
15443,2.0,8.0,3212.16,401.52,237.0,318.0,0.0077922077922077,2011-01-23 13:25:00,0,0.4460795703867218
15444,9.0,2.0,1418.26,709.13,191.0,31.0,0.0,2011-10-30 16:12:00,0,0.4585080492436434
15445,264.0,1.0,113.5,113.5,5.0,0.0,0.0,2011-03-20 15:06:00,0,0.4375504956809921
15447,331.0,1.0,155.17,155.17,9.0,0.0,0.0,2011-01-13 11:26:00,0,0.43497417261252225
15448,313.0,1.0,494.64,494.64,28.0,0.0,0.0,2011-01-31 10:42:00,0,0.4380141406832722
15449,26.0,5.0,971.22,194.244,47.0,235.0,0.032258064516129,2011-03-23 10:43:00,0,0.400214374157462
15450,30.0,1.0,429.84,429.84,30.0,0.0,0.0,2011-11-09 17:11:00,0,0.39321690782588825
15452,30.0,3.0,538.73,179.57666666666668,47.0,234.0,0.0,2011-03-20 15:21:00,0,0.38910088378213503
15453,2.0,7.0,1388.37,198.3385714285714,169.0,185.0,0.0,2011-06-05 12:37:00,0,0.42483177780560755
15454,362.0,1.0,179.1,179.1,23.0,0.0,0.0,2010-12-12 14:21:00,0,0.4576532886058297
15456,283.0,3.0,447.22,149.07333333333335,48.0,75.0,0.0,2010-12-15 15:34:00,0,0.45870179649999343
15457,262.0,1.0,237.07,237.07,56.0,0.0,0.0,2011-03-22 15:31:00,0,0.43187361599175217
15458,25.0,1.0,161.64,161.64,7.0,0.0,0.0,2011-11-14 13:08:00,0,0.4057917415149875
15460,354.0,1.0,216.76,216.76,53.0,0.0,0.0,2010-12-20 16:08:00,0,0.4728288000375959
15462,94.0,3.0,234.6,78.2,9.0,92.0,0.0,2011-06-05 15:36:00,0,0.4470004476732398
15463,29.0,1.0,126.14,126.14,7.0,0.0,0.0,2011-11-10 12:57:00,0,0.4095941060737925
15464,338.0,1.0,1048.85,1048.85,155.0,0.0,0.0,2011-01-05 15:56:00,0,0.5376273047134724
15465,20.0,24.0,6945.02,289.37583333333333,43.0,349.0,0.0673076923076923,2010-12-05 10:12:00,0,0.49792898221782855
15466,85.0,1.0,334.53,334.53,56.0,0.0,0.0,2011-09-15 14:08:00,0,0.39646208872591804
15467,9.0,4.0,511.88,127.97,41.0,142.0,0.0188679245283018,2011-07-10 14:42:00,0,0.404722077956171
15468,35.0,5.0,438.46,87.692,25.0,325.0,0.1724137931034483,2010-12-14 10:50:00,0,0.5123898808237112
15469,43.0,4.0,504.5,126.125,24.0,77.0,0.1111111111111111,2011-08-11 16:54:00,0,0.44155832500539804
15471,2.0,1.0,469.48,469.48,67.0,0.0,0.0,2011-12-07 14:12:00,0,0.4222537935417164
15472,113.0,1.0,371.56,371.56,76.0,0.0,0.0,2011-08-18 15:17:00,0,0.41069289832498324
15473,14.0,10.0,1465.2,146.52,4.0,46.0,0.2142857142857142,2011-10-10 11:12:00,0,0.5681497716504822
15475,77.0,1.0,454.11,454.11,29.0,0.0,0.0,2011-09-23 15:20:00,0,0.38717933978296737
15478,40.0,2.0,1441.42,720.71,34.0,16.0,0.0,2011-10-14 11:09:00,0,0.4195365895148522
15480,116.0,1.0,905.5,905.5,45.0,0.0,0.0,2011-08-15 14:32:00,0,0.43011397864450585
15482,16.0,16.0,6568.72,410.545,46.0,343.0,0.2283464566929134,2010-12-16 10:08:00,0,0.5616475209888282
15483,161.0,4.0,233.81,58.4525,74.0,105.0,0.0,2011-03-18 12:26:00,0,0.47397107985441894
15484,1.0,5.0,3563.11,712.6220000000001,135.0,77.0,0.0052910052910052,2011-09-22 13:31:00,0,0.4685545725060761
15485,30.0,3.0,2575.0,858.3333333333334,59.0,343.0,0.0,2010-12-01 13:23:00,0,0.45827079910899743
15488,93.0,1.0,91.32,91.32,2.0,0.0,0.0,2011-09-08 10:11:00,0,0.45737823029942887
15489,23.0,4.0,1090.03,272.5075,47.0,188.0,0.0909090909090909,2011-05-12 12:54:00,0,0.4245260879877237
15491,95.0,7.0,3090.85,441.55,108.0,140.0,0.0064516129032258,2011-04-18 10:04:00,0,0.4426627646552526
15492,28.0,2.0,659.4599999999999,329.73,32.0,46.0,0.0,2011-09-26 14:02:00,0,0.3858002423084534
15493,33.0,7.0,1967.25,281.0357142857143,177.0,238.0,0.0066889632107023,2011-03-14 11:44:00,0,0.41406149424790034
15494,21.0,2.0,1299.23,649.615,120.0,99.0,0.0,2011-08-10 15:29:00,0,0.4286723631950959
15497,18.0,3.0,1259.7,419.9,13.0,302.0,0.0625,2011-01-24 10:01:00,0,0.4574724654451104
15498,1.0,35.0,12396.46,354.1845714285714,362.0,366.0,0.0210325047801147,2010-12-07 12:34:00,0,0.5487015472574037
15500,8.0,4.0,1131.56,282.89,64.0,73.0,0.0,2011-09-19 13:47:00,0,0.3982156744874367
15502,16.0,23.0,5541.46,240.93304347826088,164.0,353.0,0.1547619047619047,2010-12-05 15:40:00,0,0.5305575122761047
15503,363.0,1.0,147.09,147.09,66.0,0.0,0.0,2010-12-12 10:57:00,0,0.488315831637447
15504,81.0,1.0,52.83,52.83,13.0,0.0,0.0,2011-09-19 13:45:00,0,0.4725576896946261
15505,53.0,7.0,3497.14,499.5914285714285,90.0,102.0,0.0202020202020202,2011-07-07 13:33:00,0,0.44824215893661973
15506,23.0,3.0,979.26,326.42,121.0,116.0,0.0,2011-07-24 11:45:00,0,0.40069112080202784
15507,172.0,1.0,492.36,492.36,41.0,0.0,0.0,2011-06-21 11:19:00,0,0.41027232676408376
15508,189.0,6.0,1000.27,166.71166666666667,78.0,46.0,0.0,2011-04-18 15:31:00,0,0.4582840848712983
15510,331.0,1.0,250.0,250.0,1.0,0.0,0.0,2011-01-13 12:10:00,0,0.4983758378930752
15511,12.0,5.0,909.23,181.846,117.0,73.0,0.0,2011-09-15 15:05:00,0,0.41271754743250516
15512,156.0,2.0,121.0,60.5,7.0,203.0,0.0,2010-12-15 12:01:00,0,0.5033960444099346
15513,31.0,22.0,14520.08,660.0036363636364,183.0,342.0,0.019108280254777,2010-12-01 11:22:00,0,0.5206749326293566
15514,12.0,13.0,2963.19,227.93769230769232,96.0,352.0,0.1834862385321101,2010-12-10 13:50:00,0,0.5137674582125682
15516,45.0,3.0,62.43,20.81,15.0,1.0,0.0,2011-10-24 11:33:00,0,0.5138394261085522
15517,233.0,1.0,267.03,267.03,27.0,0.0,0.0,2011-04-20 14:02:00,0,0.4021773269603934
15518,64.0,13.0,1911.89,147.06846153846155,136.0,268.0,0.0272727272727272,2011-01-11 12:50:00,0,0.454245675752163
15520,2.0,1.0,343.5,343.5,18.0,0.0,0.0,2011-12-08 10:58:00,0,0.39787603014015216
15521,36.0,13.0,2574.65,198.05,117.0,218.0,0.075,2011-03-30 09:15:00,0,0.456714093262
15522,33.0,2.0,398.84,199.42,47.0,54.0,0.0,2011-09-13 12:26:00,0,0.39102037989724037
15523,84.0,1.0,412.0100000000001,412.0100000000001,10.0,0.0,0.0,2011-09-16 16:29:00,0,0.3962691505948793
15524,25.0,1.0,440.0,440.0,1.0,0.0,0.0,2011-11-15 12:09:00,0,0.47656171379628925
15525,2.0,4.0,811.02,202.755,133.0,371.0,0.0111111111111111,2010-12-01 13:17:00,0,0.4599255170584954
15526,33.0,2.0,148.44,74.22,4.0,0.0,0.0,2011-11-06 15:01:00,0,0.4518495700107514
15527,19.0,10.0,2348.82,234.882,128.0,335.0,0.0180722891566265,2010-12-20 14:15:00,0,0.4189370488914334
15528,254.0,1.0,229.33,229.33,26.0,0.0,0.0,2011-03-30 16:14:00,0,0.4069335905749516
15529,23.0,12.0,3967.78,330.64833333333337,415.0,343.0,0.0029673590504451,2010-12-08 12:24:00,0,0.4799666700749222
15530,22.0,4.0,1502.35,375.5875,90.0,225.0,0.0,2011-04-07 11:16:00,0,0.38935248814264706
15531,8.0,2.0,2007.44,1003.72,196.0,22.0,0.0,2011-11-09 17:47:00,0,0.47282075283705943
15532,25.0,6.0,1517.08,252.84666666666664,205.0,332.0,0.026615969581749,2010-12-16 16:45:00,0,0.43224464879433777
15533,19.0,5.0,746.92,149.384,73.0,69.0,0.0348837209302325,2011-09-11 15:41:00,0,0.4205432357213895
15535,173.0,7.0,459.9,65.7,55.0,192.0,0.0384615384615384,2010-12-09 15:36:00,0,0.49323686587160676
15537,163.0,1.0,110.92,110.92,24.0,0.0,0.0,2011-06-29 13:10:00,0,0.4154882128488423
15539,7.0,1.0,538.46,538.46,41.0,0.0,0.0,2011-12-02 13:36:00,0,0.41061228152488066
15540,11.0,1.0,213.3,213.3,15.0,0.0,0.0,2011-11-28 13:51:00,0,0.38971404669844106
15541,114.0,1.0,85.13000000000001,85.13000000000001,29.0,0.0,0.0,2011-08-17 14:58:00,0,0.4321665750851023
15543,288.0,1.0,127.86,127.86,26.0,0.0,0.0,2011-02-24 15:26:00,0,0.42609541493555236
15544,9.0,11.0,3542.51,322.04636363636365,122.0,363.0,0.0076628352490421,2010-12-02 12:47:00,0,0.4330433382994495
15545,54.0,2.0,292.72,146.36,78.0,316.0,0.0,2010-12-03 17:28:00,0,0.4365091294740913
15547,7.0,14.0,4954.84,353.9171428571429,441.0,354.0,0.0,2010-12-12 13:26:00,0,0.48416803611469666
15549,77.0,4.0,1655.76,413.94,104.0,239.0,0.0086206896551724,2011-01-27 15:38:00,0,0.415205525500451
15550,4.0,4.0,575.63,143.9075,43.0,297.0,0.0,2011-02-11 12:49:00,0,0.41162634673720877
15551,37.0,1.0,436.06,436.06,29.0,0.0,0.0,2011-11-03 12:37:00,0,0.391238094108292
15552,217.0,1.0,90.12,90.12,17.0,0.0,0.0,2011-05-06 14:47:00,0,0.43576938957627726
15553,60.0,1.0,437.23,437.23,51.0,0.0,0.0,2011-10-10 14:02:00,0,0.3999856933411538
15554,278.0,1.0,217.2,217.2,14.0,0.0,0.0,2011-03-07 09:00:00,0,0.4057018861437277
15555,12.0,20.0,4758.2,237.91,404.0,357.0,0.0281081081081081,2010-12-05 14:45:00,0,0.4906800711690321
15556,24.0,1.0,279.77,279.77,31.0,0.0,0.0,2011-11-15 16:08:00,0,0.3870509097212174
15557,29.0,1.0,473.65,473.65,16.0,0.0,0.0,2011-11-11 12:46:00,0,0.3970091312062896
15561,12.0,5.0,722.74,144.548,27.0,203.0,0.1290322580645161,2011-05-08 11:38:00,0,0.44654168094251123
15562,352.0,1.0,134.55,134.55,1.0,0.0,0.0,2010-12-23 09:55:00,0,0.5124751499051602
15563,9.0,7.0,1319.69,188.52714285714288,88.0,349.0,0.0341880341880341,2010-12-16 11:27:00,0,0.4296513073169503
15565,50.0,2.0,173.16,86.58,8.0,20.0,0.0,2011-09-30 10:44:00,0,0.4270135446606609
15567,19.0,1.0,186.01,186.01,7.0,0.0,0.0,2011-11-21 10:48:00,0,0.4050911589969219
15568,3.0,3.0,758.29,252.7633333333333,27.0,70.0,0.0,2011-09-27 14:37:00,0,0.39607412218665616
15569,104.0,5.0,1375.71,275.142,27.0,228.0,0.0,2011-01-11 13:26:00,0,0.42006003796918395
15570,7.0,13.0,4109.97,316.1515384615385,232.0,362.0,0.0212121212121212,2010-12-05 12:57:00,0,0.45761802526522016
15571,12.0,4.0,650.4300000000001,162.60750000000002,47.0,66.0,0.0,2011-09-22 13:15:00,0,0.39764625863871583
15572,5.0,7.0,2552.86,364.69428571428574,166.0,273.0,0.0,2011-03-06 14:44:00,0,0.4167448287643456
15573,32.0,2.0,607.45,303.725,88.0,53.0,0.0,2011-09-15 12:16:00,0,0.40149720272936723
15574,178.0,4.0,702.25,175.5625,131.0,194.0,0.0,2010-12-02 15:46:00,0,0.4499836012954647
15576,38.0,1.0,940.67,940.67,43.0,0.0,0.0,2011-11-02 12:03:00,0,0.4290856357249886
15577,151.0,3.0,258.88,86.29333333333334,39.0,154.0,0.0,2011-02-07 13:32:00,0,0.44654145594575706
15578,162.0,1.0,127.1,127.1,13.0,0.0,0.0,2011-06-30 13:03:00,0,0.400642447201288
15579,69.0,2.0,348.6,174.3,45.0,245.0,0.0,2011-01-30 12:09:00,0,0.4045023162937279
15581,121.0,14.0,3429.9700000000003,244.9978571428572,134.0,245.0,0.0066666666666666,2010-12-08 14:38:00,0,0.4795295403915431
15582,25.0,3.0,682.9100000000001,227.63666666666668,39.0,195.0,0.0,2011-05-03 13:36:00,0,0.38381069010681945
15584,24.0,5.0,722.61,144.522,89.0,138.0,0.016,2011-06-30 16:39:00,0,0.41020233025436653
15585,177.0,1.0,455.3,455.3,31.0,0.0,0.0,2011-06-16 08:38:00,0,0.4038883836695667
15587,50.0,4.0,913.68,228.42,3.0,301.0,0.0,2010-12-23 09:59:00,0,0.4801886016109826
15589,253.0,4.0,456.58,114.145,28.0,58.0,0.0333333333333333,2011-02-02 10:46:00,0,0.47199998861440207
15590,289.0,1.0,0.01,0.01,1.0,0.0,1.0,2011-02-23 16:36:00,0,0.7283198405780885
15592,47.0,1.0,388.58,388.58,24.0,0.0,0.0,2011-10-24 08:59:00,0,0.38424029069550325
15593,71.0,1.0,199.8,199.8,5.0,0.0,0.0,2011-09-30 11:46:00,0,0.40785323658496636
15594,16.0,6.0,1767.53,294.5883333333333,85.0,218.0,0.0096153846153846,2011-04-19 10:08:00,0,0.3919851642812615
15596,101.0,9.0,1343.34,149.26,51.0,264.0,0.0833333333333333,2010-12-09 16:10:00,0,0.472811845996272
15597,30.0,2.0,315.72,157.86,22.0,5.0,0.0434782608695652,2011-11-04 13:26:00,0,0.41109982857092414
15598,35.0,3.0,235.68,78.56,14.0,17.0,0.125,2011-10-17 16:04:00,0,0.4676390664208475
15599,27.0,2.0,761.74,380.87,50.0,177.0,0.0,2011-05-19 13:05:00,0,0.389737464664465
15601,11.0,17.0,6745.36,396.78588235294114,230.0,361.0,0.0096618357487922,2010-12-02 10:39:00,0,0.46713704690124114
15602,8.0,15.0,1083.63,72.242,31.0,359.0,0.1320754716981132,2010-12-06 15:35:00,0,0.5346408751721329
15603,79.0,1.0,48.48,48.48,2.0,0.0,0.0,2011-09-22 10:04:00,0,0.5066867809134813
15604,52.0,1.0,216.39,216.39,17.0,0.0,0.0,2011-10-18 14:47:00,0,0.3807129345456177
15605,36.0,5.0,1198.23,239.646,61.0,337.0,0.0,2010-12-01 13:38:00,0,0.4112534416567768
15606,57.0,11.0,2422.64,220.24,51.0,267.0,0.1538461538461538,2011-01-19 12:07:00,0,0.48933073669906607
15607,337.0,1.0,104.76,104.76,13.0,0.0,0.0,2011-01-07 12:44:00,0,0.45782176456897794
15608,28.0,4.0,1093.68,273.42,59.0,92.0,0.0,2011-08-11 09:56:00,0,0.39047730947065185
15609,183.0,2.0,270.03000000000003,135.015,16.0,1.0,0.1111111111111111,2011-06-08 13:00:00,0,0.45160705404474255
15610,52.0,1.0,112.46,112.46,6.0,0.0,0.0,2011-10-19 10:36:00,0,0.4156839752924299
15611,10.0,15.0,1568.39,104.55933333333334,23.0,325.0,0.0444444444444444,2011-01-09 11:32:00,0,0.4825843800296781
15612,36.0,2.0,195.15,97.575,4.0,25.0,0.0,2011-10-09 12:49:00,0,0.4437538627890825
15615,10.0,27.0,10360.04,383.7051851851852,185.0,348.0,0.0139860139860139,2010-12-15 16:21:00,0,0.49406652367543824
15618,33.0,5.0,747.031,149.40619999999998,39.0,103.0,0.0816326530612244,2011-07-26 10:13:00,0,0.4244099127689422
15619,11.0,1.0,336.40000000000003,336.40000000000003,3.0,0.0,0.0,2011-11-29 08:14:00,0,0.4430776205704303
15620,50.0,6.0,1524.4,254.0666666666667,92.0,308.0,0.0384615384615384,2010-12-16 14:34:00,0,0.4189025138964656
15621,4.0,6.0,1158.77,193.12833333333333,11.0,17.0,0.1111111111111111,2011-11-18 11:49:00,0,0.4864612979753287
15622,3.0,16.0,3224.53,201.533125,169.0,279.0,0.1355140186915887,2011-03-02 13:42:00,0,0.5106959827411633
15623,141.0,1.0,301.03,301.03,19.0,0.0,0.0,2011-07-21 17:26:00,0,0.3868978748562541
15624,117.0,4.0,588.13,147.0325,26.0,139.0,0.0,2011-03-28 13:32:00,0,0.407182202166757
15625,100.0,8.0,1504.56,188.07,44.0,135.0,0.0588235294117647,2011-04-18 14:01:00,0,0.4499753961527092
15626,75.0,2.0,675.8,337.9,49.0,254.0,0.0,2011-01-14 10:10:00,0,0.4055021517107118
15628,5.0,10.0,2865.64,286.564,85.0,362.0,0.0127388535031847,2010-12-08 09:51:00,0,0.4271943335989843
15630,45.0,3.0,1180.4,393.4666666666667,57.0,159.0,0.0163934426229508,2011-05-19 10:16:00,0,0.4016824854332377
15632,16.0,10.0,3147.31,314.731,107.0,259.0,0.0564971751412429,2011-03-10 08:29:00,0,0.4265243569706463
15634,17.0,1.0,243.55,243.55,15.0,0.0,0.0,2011-11-22 16:28:00,0,0.3857086464889652
15636,90.0,2.0,724.76,362.38,20.0,192.0,0.0,2011-03-02 14:50:00,0,0.4045561016340427
15637,53.0,1.0,223.36,223.36,15.0,0.0,0.0,2011-10-18 08:28:00,0,0.3801587180965864
15638,301.0,1.0,0.01,0.01,2.0,0.0,1.0,2011-02-11 15:12:00,0,0.7283198405780885
15639,134.0,1.0,425.32,425.32,25.0,0.0,0.0,2011-07-28 14:30:00,0,0.3929545528603472
15640,4.0,17.0,12433.34,731.3729411764706,241.0,367.0,0.0222222222222222,2010-12-02 15:40:00,0,0.5215859146525549
15641,105.0,4.0,1887.2,471.8,102.0,253.0,0.0,2010-12-15 14:45:00,0,0.4329609349299091
15643,179.0,6.0,647.4,107.9,31.0,103.0,0.0833333333333333,2011-03-02 14:34:00,0,0.4761395234825514
15644,166.0,4.0,813.0,203.25,166.0,94.0,0.0,2011-03-23 15:37:00,0,0.4531514535207286
15645,19.0,1.0,612.01,612.01,50.0,0.0,0.0,2011-11-21 11:55:00,0,0.41416766386413284
15646,158.0,4.0,425.14,106.285,35.0,214.0,0.0277777777777777,2010-12-02 16:59:00,0,0.4556906040092691
15648,204.0,4.0,599.9,149.975,24.0,62.0,0.1071428571428571,2011-03-17 18:59:00,0,0.4728201824481017
15649,336.0,2.0,816.0,408.0,1.0,31.0,0.0,2010-12-07 10:06:00,0,0.5460917782039387
15651,37.0,3.0,646.3,215.4333333333333,27.0,223.0,0.0,2011-03-24 08:56:00,0,0.3907229430243298
15652,91.0,1.0,337.74,337.74,21.0,0.0,0.0,2011-09-09 14:22:00,0,0.3813963853565491
15653,93.0,2.0,877.4399999999999,438.72,4.0,23.0,0.0,2011-08-16 09:50:00,0,0.4483456361914558
15654,9.0,2.0,922.53,461.265,15.0,16.0,0.0,2011-11-13 15:15:00,0,0.41434646120089735
15655,233.0,2.0,511.32,255.66,34.0,10.0,0.081081081081081,2011-04-10 15:25:00,0,0.45906650148131317
15656,45.0,4.0,748.5,187.125,46.0,238.0,0.0,2011-02-28 15:32:00,0,0.3889037761057455
15657,23.0,1.0,30.0,30.0,1.0,0.0,0.0,2011-11-17 12:19:00,0,0.5665007772546093
15658,190.0,8.0,958.9,119.8625,40.0,182.0,0.1428571428571428,2010-12-02 10:53:00,0,0.5109877864083564
15659,44.0,1.0,306.45,306.45,11.0,0.0,0.0,2011-10-27 09:23:00,0,0.3897485800015332
15660,25.0,12.0,1552.01,129.33416666666668,55.0,340.0,0.0425531914893617,2010-12-09 09:49:00,0,0.4534685547375327
15661,317.0,2.0,309.8,154.9,4.0,21.0,0.0,2011-01-05 12:32:00,0,0.4857125990571236
15663,106.0,1.0,138.14,138.14,9.0,0.0,0.0,2011-08-25 15:50:00,0,0.39721239288944377
